positive,other,neutral,negative,doc_num
0.5702643394470215,0.33317282795906067,0.06494364142417908,0.03161923214793205,0
0.5871666669845581,0.1923273354768753,0.11674798280000687,0.10375805199146271,0
0.43959152698516846,0.4269900619983673,0.10512077808380127,0.028297632932662964,0
0.4452153146266937,0.35242319107055664,0.13908667862415314,0.06327483057975769,1
0.5749895572662354,0.24912264943122864,0.14018064737319946,0.03570719063282013,1
0.9595274329185486,0.023264503106474876,0.011552545242011547,0.005655577871948481,1
0.41164544224739075,0.36163827776908875,0.18155737221240997,0.04515889286994934,2
0.8481314778327942,0.0726732388138771,0.04937274754047394,0.02982252463698387,2
0.46183985471725464,0.2922767996788025,0.2062361240386963,0.03964712470769882,3
0.5744234919548035,0.22324839234352112,0.17523540556430817,0.02709270268678665,3
0.5330493450164795,0.2118295133113861,0.13754220306873322,0.11757893860340118,4
0.8154403567314148,0.09080079942941666,0.04770044609904289,0.04605830833315849,4
0.3772784173488617,0.3234555721282959,0.19480279088020325,0.10446324944496155,5
0.5985867381095886,0.1881425976753235,0.180145263671875,0.033125314861536026,5
0.5714476704597473,0.23764801025390625,0.1099703386425972,0.08093398064374924,6
0.9130988121032715,0.030297573655843735,0.02953694760799408,0.027066553011536598,6
0.3801465928554535,0.32156893610954285,0.19476041197776794,0.10352405905723572,7
0.47745633125305176,0.26917120814323425,0.15919612348079681,0.0941762626171112,7
0.431314080953598,0.3291531205177307,0.15145206451416016,0.08808071166276932,8
0.8520768284797668,0.08074212819337845,0.05794920399785042,0.00923181977123022,8
0.4638427793979645,0.19929903745651245,0.18952980637550354,0.14732831716537476,9
0.49779757857322693,0.28945615887641907,0.19667987525463104,0.01606641337275505,9
0.3419733941555023,0.2891169488430023,0.24368144571781158,0.12522827088832855,9
0.48382654786109924,0.3268314003944397,0.1509825736284256,0.03835953027009964,10
0.4731401205062866,0.37868601083755493,0.10263293236494064,0.04554096609354019,10
0.5365841388702393,0.29773181676864624,0.13885921239852905,0.026824748143553734,11
0.7518612742424011,0.1556691825389862,0.06932266056537628,0.023146899417042732,11
0.4820477366447449,0.1922023892402649,0.1759946495294571,0.14975516498088837,12
0.4298689067363739,0.2917693555355072,0.2545202374458313,0.02384152263402939,12
0.8712723255157471,0.07620790600776672,0.03654302656650543,0.015976766124367714,12
0.3730393648147583,0.35338208079338074,0.22470849752426147,0.04887000843882561,13
0.4691884517669678,0.34666699171066284,0.13688474893569946,0.047259893268346786,13
0.4458464980125427,0.23819862306118011,0.21944604814052582,0.09650885313749313,14
0.8304534554481506,0.06362766772508621,0.059543393552303314,0.046375520527362823,14
0.46161743998527527,0.3644006848335266,0.12632858753204346,0.04765324294567108,15
0.4987415373325348,0.18184545636177063,0.16271476447582245,0.15669822692871094,15
0.3661886155605316,0.34634050726890564,0.23596572875976562,0.05150512978434563,16
0.3944033682346344,0.25993508100509644,0.1891171932220459,0.15654437243938446,16
0.43426713347435,0.23916782438755035,0.20825333893299103,0.11831173300743103,17
0.5314116477966309,0.2532515227794647,0.1449754685163498,0.07036130875349045,17
0.7648391127586365,0.15364737808704376,0.0443231426179409,0.037190306931734085,17
0.5156943202018738,0.31318938732147217,0.11264846473932266,0.05846785381436348,18
0.8582941293716431,0.08849038928747177,0.028238492086529732,0.024977054446935654,18
0.7630106806755066,0.1575876623392105,0.07412291318178177,0.005278752185404301,19
0.7758154273033142,0.18695706129074097,0.02035699412226677,0.01687050610780716,19
0.43157827854156494,0.28817346692085266,0.15047428011894226,0.12977400422096252,20
0.33197417855262756,0.32578665018081665,0.305772066116333,0.03646713122725487,20
0.8712723255157471,0.07620790600776672,0.03654302656650543,0.015976766124367714,20
0.36336150765419006,0.2707631587982178,0.2569459080696106,0.10892947763204575,21
0.7054216265678406,0.14640875160694122,0.13557866215705872,0.012590980157256126,21
0.9606431722640991,0.024617241695523262,0.009927160106599331,0.004812360275536776,21
0.5390018224716187,0.20433668792247772,0.16168193519115448,0.09497962892055511,22
0.5195108652114868,0.16572631895542145,0.16245190799236298,0.15231089293956757,22
0.3225356936454773,0.27188926935195923,0.2460980862379074,0.15947696566581726,22
0.355746865272522,0.30078309774398804,0.27762994170188904,0.06584006547927856,23
0.4501013457775116,0.2691403329372406,0.1581764817237854,0.1225818619132042,23
0.908296525478363,0.06360236555337906,0.015170769765973091,0.012930423952639103,23
0.37038886547088623,0.27171000838279724,0.2674093544483185,0.09049176424741745,24
0.4691884517669678,0.34666699171066284,0.13688474893569946,0.047259893268346786,24
0.45760059356689453,0.25307273864746094,0.1973552256822586,0.09197141230106354,25
0.33493196964263916,0.32929760217666626,0.29790905117988586,0.037861425429582596,25
0.6466368436813354,0.20044533908367157,0.12736140191555023,0.025556420907378197,25
0.5571408271789551,0.284492552280426,0.10173317044973373,0.05663347989320755,26
0.680794894695282,0.1446128487586975,0.10146847367286682,0.07312377542257309,26
0.417113333940506,0.3672582507133484,0.18521220982074738,0.03041611611843109,27
0.5011415481567383,0.3280769884586334,0.12729321420192719,0.04348824545741081,27
0.9122695922851562,0.06944893300533295,0.010454289615154266,0.007827088236808777,27
0.3777404725551605,0.3461795747280121,0.15964996814727783,0.11643003672361374,28
0.36052894592285156,0.3193526268005371,0.24913755059242249,0.07098091393709183,28
