positive,other,neutral,negative,doc_num
0.9554592370986938,0.03070300817489624,0.008281133137643337,0.005556558724492788,0
0.5675503611564636,0.2209697961807251,0.16603031754493713,0.04544951394200325,0
0.8761284947395325,0.08828480541706085,0.026394546031951904,0.009192199446260929,0
0.4368707239627838,0.36080244183540344,0.14683130383491516,0.055495522916316986,1
0.5690730810165405,0.2437482476234436,0.16198216378688812,0.025196462869644165,1
0.9486980438232422,0.030108097940683365,0.012676749378442764,0.00851710420101881,2
0.6739622354507446,0.15804949402809143,0.15532664954662323,0.012661554850637913,2
0.6375731825828552,0.16367550194263458,0.13706696033477783,0.06168439984321594,2
0.6371233463287354,0.20338134467601776,0.13238486647605896,0.027110464870929718,3
0.7964556813240051,0.12709715962409973,0.04105466604232788,0.03539248928427696,3
0.9507882595062256,0.03364890441298485,0.009287976659834385,0.006274866871535778,4
0.4015706181526184,0.3294488191604614,0.16457140445709229,0.1044091284275055,4
0.6657058000564575,0.16264565289020538,0.15822730958461761,0.013421240262687206,4
0.8402541279792786,0.11479061841964722,0.026458438485860825,0.018496815115213394,5
0.3943922519683838,0.30934908986091614,0.1737099289894104,0.1225486770272255,5
0.9450393915176392,0.03330713510513306,0.012657050043344498,0.00899642426520586,6
0.45331305265426636,0.2640126049518585,0.232635498046875,0.05003877356648445,6
0.6133162379264832,0.14423160254955292,0.12568868696689606,0.11676345765590668,6
0.4698016345500946,0.3023258447647095,0.1810348480939865,0.04683766886591911,7
0.7946914434432983,0.13426700234413147,0.06163006275892258,0.00941148865967989,7
0.37533676624298096,0.3373744487762451,0.20229989290237427,0.08498886972665787,8
0.5709713697433472,0.2673552930355072,0.08173628151416779,0.07993701845407486,8
0.46003109216690063,0.31247031688690186,0.18800266087055206,0.039495937526226044,9
0.8213163614273071,0.10562881827354431,0.03747344762086868,0.03558138385415077,9
0.7110463380813599,0.14076843857765198,0.08340930938720703,0.0647759735584259,10
0.5418071746826172,0.21203668415546417,0.20346342027187347,0.042692627757787704,10
0.7108553647994995,0.14117424190044403,0.0840684249997139,0.06390199810266495,11
0.5418071746826172,0.21203668415546417,0.20346342027187347,0.042692627757787704,11
0.9507882595062256,0.03364890441298485,0.009287976659834385,0.006274866871535778,12
0.4015706181526184,0.3294488191604614,0.16457140445709229,0.1044091284275055,12
0.6657058000564575,0.16264565289020538,0.15822730958461761,0.013421240262687206,12
0.9554592370986938,0.03070300817489624,0.008281133137643337,0.005556558724492788,13
0.45331305265426636,0.2640126049518585,0.232635498046875,0.05003877356648445,13
0.6133162379264832,0.14423160254955292,0.12568868696689606,0.11676345765590668,13
0.46588975191116333,0.3105393052101135,0.18522661924362183,0.03834426775574684,14
0.8213163614273071,0.10562881827354431,0.03747344762086868,0.03558138385415077,14
0.575345516204834,0.29834532737731934,0.07668732106685638,0.04962184280157089,15
0.3943922519683838,0.30934908986091614,0.1737099289894104,0.1225486770272255,15
0.4698016345500946,0.3023258447647095,0.1810348480939865,0.04683766886591911,16
0.7946914434432983,0.13426700234413147,0.06163006275892258,0.00941148865967989,16
0.4190526604652405,0.30328336358070374,0.22724580764770508,0.05041810870170593,17
0.5709713697433472,0.2673552930355072,0.08173628151416779,0.07993701845407486,17
0.557756245136261,0.23348289728164673,0.18600548803806305,0.022755315527319908,17
0.9322394132614136,0.040822453796863556,0.015205848030745983,0.011732421815395355,18
0.4005967974662781,0.24559232592582703,0.2200559824705124,0.1337548941373825,18
0.7493665814399719,0.09585074335336685,0.08898251503705978,0.06580008566379547,18
0.9425332546234131,0.03647267818450928,0.012136062607169151,0.008857996203005314,19
0.40134531259536743,0.2863432765007019,0.2279452681541443,0.08436620980501175,19
0.5090245604515076,0.22783656418323517,0.21802110970020294,0.0451178103685379,19
0.9429658055305481,0.04353100061416626,0.00749900983646512,0.006004153285175562,20
0.5418071746826172,0.21203668415546417,0.20346342027187347,0.042692627757787704,20
0.3217262327671051,0.31702470779418945,0.29301178455352783,0.0682372972369194,21
0.6058246493339539,0.23603257536888123,0.14618711173534393,0.011955635622143745,21
0.4250290095806122,0.25129982829093933,0.21124552190303802,0.11242565512657166,22
0.5107671618461609,0.22630847990512848,0.14059530198574066,0.1223289966583252,22
0.48712149262428284,0.2681049406528473,0.1839233636856079,0.06085027754306793,23
0.5521491765975952,0.20735640823841095,0.1927584856748581,0.04773592948913574,24
0.44262567162513733,0.27792075276374817,0.24201925098896027,0.037434421479701996,24
0.5553930401802063,0.20099587738513947,0.19356656074523926,0.05004454404115677,25
