positive,other,neutral,negative,doc_num
0.5381031036376953,0.21209554374217987,0.1549421101808548,0.09485920518636703,0
0.8718361854553223,0.09247472137212753,0.026458479464054108,0.009230537340044975,0
0.42940598726272583,0.21637894213199615,0.19786539673805237,0.15634964406490326,0
0.574963390827179,0.222692608833313,0.15157172083854675,0.05077226459980011,0
0.42316094040870667,0.2967548370361328,0.15774056315422058,0.12234368175268173,0
0.737429141998291,0.16723740100860596,0.06080656498670578,0.03452694043517113,0
0.7896410226821899,0.11593756824731827,0.07399080693721771,0.020430563017725945,0
0.4551732838153839,0.22427985072135925,0.20830510556697845,0.1122417226433754,0
0.7123229503631592,0.14525587856769562,0.13126185536384583,0.011159231886267662,0
0.4167121946811676,0.3520461916923523,0.12539350986480713,0.10584816336631775,0
0.42200955748558044,0.38497817516326904,0.16249887645244598,0.030513398349285126,0
0.37934747338294983,0.2376035451889038,0.2292187511920929,0.1538301557302475,0
0.7985309958457947,0.14324478805065155,0.044597748667001724,0.013626390136778355,0
0.7856358289718628,0.14389154314994812,0.054571483284235,0.015901079401373863,0
0.7515843510627747,0.15998966991901398,0.047521933913230896,0.040904074907302856,0
0.8810964226722717,0.07231268286705017,0.03788851946592331,0.00870237685739994,0
0.9355309009552002,0.0432402566075325,0.01674816757440567,0.004480695817619562,0
0.5885792374610901,0.2736465036869049,0.09569329023361206,0.042080994695425034,0
0.8636108636856079,0.06752222031354904,0.055139005184173584,0.013727962970733643,0
0.818800687789917,0.09344502538442612,0.06984008848667145,0.017914144322276115,0
0.9599476456642151,0.024626092985272408,0.01289034727960825,0.002535939449444413,0
0.9110201597213745,0.05448104813694954,0.017920199781656265,0.016578547656536102,1
0.487970769405365,0.3020974397659302,0.15109281241893768,0.058839041739702225,1
0.3445650637149811,0.3171664774417877,0.21604666113853455,0.12222177535295486,1
0.45926398038864136,0.30728060007095337,0.1881278157234192,0.04532761499285698,1
0.4157716929912567,0.22834882140159607,0.21390515565872192,0.1419743448495865,1
0.9330676794052124,0.0366065539419651,0.025892384350299835,0.004433303140103817,1
0.8526297211647034,0.08618207275867462,0.050296980887651443,0.010891283862292767,1
0.9185814261436462,0.04127795994281769,0.034778863191604614,0.005361692514270544,1
0.7637539505958557,0.13953599333763123,0.07423873245716095,0.02247130125761032,1
0.5303913950920105,0.29096266627311707,0.12161844968795776,0.05702751502394676,1
0.8572825193405151,0.08613938838243484,0.045062463730573654,0.011515638791024685,1
0.45874401926994324,0.42430153489112854,0.07552139461040497,0.04143304377794266,1
0.46462082862854004,0.40823808312416077,0.07829271256923676,0.04884845390915871,1
0.6984812617301941,0.15263809263706207,0.10444510728120804,0.04443557560443878,1
0.5327156186103821,0.2414928525686264,0.14438357949256897,0.08140794187784195,1
0.312391072511673,0.29995009303092957,0.22983111441135406,0.1578277051448822,1
0.4510023295879364,0.24498113989830017,0.15479286015033722,0.1492237001657486,1
0.33475056290626526,0.31722065806388855,0.2905125319957733,0.057516153901815414,1
0.36690381169319153,0.28397923707962036,0.25186777114868164,0.09724918007850647,1
0.5015578866004944,0.2041403204202652,0.20215117931365967,0.09215059876441956,1
0.7911196351051331,0.09463801980018616,0.09189575910568237,0.02234654873609543,1
0.5148502588272095,0.3334681987762451,0.0816737562417984,0.0700078010559082,1
0.9609662890434265,0.020674696192145348,0.015886185690760612,0.0024728490971028805,1
0.5237900614738464,0.3728025555610657,0.058492157608270645,0.04491522163152695,1
0.9131389856338501,0.053333256393671036,0.02660655975341797,0.006921176798641682,1
0.5147152543067932,0.21101096272468567,0.15474648773670197,0.11952724307775497,2
0.389738529920578,0.3672146797180176,0.1756950467824936,0.06735175102949142,2
0.8410302996635437,0.0924026370048523,0.05127224326133728,0.01529473252594471,2
0.7926775813102722,0.12707048654556274,0.07100757956504822,0.009244423359632492,2
0.9000970125198364,0.05182940512895584,0.039881572127342224,0.008191987872123718,2
0.5091143846511841,0.2285051941871643,0.13900126516819,0.1233791783452034,2
0.8471913933753967,0.0801873579621315,0.0580696240067482,0.014551579020917416,2
0.6224209666252136,0.25117558240890503,0.06465521454811096,0.06174824386835098,2
0.77823805809021,0.11214694380760193,0.10118339955806732,0.008431555703282356,2
0.4330054223537445,0.22163160145282745,0.18983106315135956,0.15553195774555206,2
0.37779271602630615,0.2506374418735504,0.22382031381130219,0.14774951338768005,2
0.7969321012496948,0.10996854305267334,0.06842969357967377,0.024669641628861427,2
0.728537380695343,0.13583199679851532,0.069891557097435,0.06573913991451263,2
0.7203129529953003,0.1669946312904358,0.0823432132601738,0.03034929931163788,2
0.8154715895652771,0.13794729113578796,0.026925336569547653,0.019655713811516762,3
0.5448049902915955,0.24875666201114655,0.152650848031044,0.0537874810397625,3
0.6423841118812561,0.14271485805511475,0.11294221132993698,0.10195878893136978,3
0.6418561339378357,0.2124675214290619,0.09735953062772751,0.04831688106060028,3
0.333106130361557,0.2788945734500885,0.21288155019283295,0.17511771619319916,3
0.6442104578018188,0.2453080266714096,0.08704400062561035,0.023437542840838432,3
0.37120121717453003,0.3413996994495392,0.16658459603786469,0.12081441283226013,3
0.5291855931282043,0.2020978033542633,0.14875207841396332,0.11996451020240784,3
0.5564711689949036,0.3163365423679352,0.065867118537426,0.06132522597908974,3
0.45693135261535645,0.20439818501472473,0.1912071704864502,0.14746330678462982,3
0.6009576320648193,0.2830262780189514,0.06438814848661423,0.05162792652845383,3
0.8003385066986084,0.12070966511964798,0.0630108043551445,0.01594098098576069,3
0.9210643172264099,0.05068530887365341,0.023648252710700035,0.004602144937962294,3
0.492914080619812,0.3710886836051941,0.08194491267204285,0.05405234545469284,3
0.4898160994052887,0.4252226948738098,0.053228337317705154,0.031732894480228424,3
0.8456813097000122,0.08095823973417282,0.05854964628815651,0.014810807071626186,3
0.8978182077407837,0.04779374226927757,0.04624619334936142,0.008141933009028435,3
0.9589771032333374,0.020867526531219482,0.01785491220653057,0.002300487132743001,3
0.6655675768852234,0.16738538444042206,0.14204882085323334,0.024998268112540245,3
0.4517214298248291,0.3656080663204193,0.11072918772697449,0.0719413086771965,3
0.9129433035850525,0.05284630134701729,0.027128105983138084,0.0070822699926793575,3
0.5660126209259033,0.2322293519973755,0.10658782720565796,0.09517019987106323,3
0.8286187648773193,0.08759701251983643,0.066960908472538,0.01682334393262863,3
0.934612512588501,0.045230403542518616,0.015304528176784515,0.004852582234889269,3
0.8621444702148438,0.0971636101603508,0.021874217316508293,0.018817730247974396,4
0.37699365615844727,0.2857985198497772,0.20989058911800385,0.1273171603679657,4
0.4495621621608734,0.29478415846824646,0.18848508596420288,0.06716860830783844,4
0.3023563325405121,0.2880134582519531,0.28745919466018677,0.12217096984386444,4
0.4429141581058502,0.26456356048583984,0.20634980499744415,0.08617257326841354,4
0.4436242878437042,0.3339634835720062,0.14072662591934204,0.08168557286262512,4
0.8689865469932556,0.08229665458202362,0.0367068313062191,0.012009919621050358,4
0.6298918724060059,0.19703027606010437,0.09096412360668182,0.08211373537778854,4
0.5971676111221313,0.2830590307712555,0.07219219207763672,0.04758112132549286,4
0.6930790543556213,0.19160670042037964,0.0824277400970459,0.0328865610063076,4
0.6929808855056763,0.25206536054611206,0.03946511074900627,0.01548860128968954,4
0.6899480819702148,0.22626040875911713,0.047417670488357544,0.03637389466166496,4
0.601490318775177,0.32803136110305786,0.041063614189624786,0.029414674267172813,4
0.8784645199775696,0.06830181181430817,0.04332675412297249,0.009906848892569542,4
