positive,other,neutral,negative,doc_num
0.4213622212409973,0.2762559950351715,0.20601849257946014,0.09636332094669342,0
0.8655222654342651,0.07285353541374207,0.04747588559985161,0.01414831355214119,0
0.49864500761032104,0.3544587194919586,0.11519051343202591,0.0317058265209198,1
0.450110524892807,0.2958678901195526,0.20399139821529388,0.05003015697002411,1
0.9180591106414795,0.04495292529463768,0.02236623503267765,0.014621689915657043,1
0.9486980438232422,0.030108097940683365,0.012676749378442764,0.00851710420101881,2
0.6882976293563843,0.15678340196609497,0.1424989551305771,0.012420031242072582,2
0.6436272859573364,0.15933607518672943,0.13149899244308472,0.06553763151168823,2
0.6270110607147217,0.20535284280776978,0.13794630765914917,0.029689736664295197,3
0.5105748176574707,0.20654304325580597,0.1489432007074356,0.1339389830827713,3
0.9507882595062256,0.03364890441298485,0.009287976659834385,0.006274866871535778,4
0.389923632144928,0.3297988474369049,0.17566023766994476,0.10461723804473877,4
0.5035548210144043,0.33606430888175964,0.12688444554805756,0.03349646180868149,4
0.804362952709198,0.14251475036144257,0.031855106353759766,0.02126719243824482,5
0.34674856066703796,0.30182555317878723,0.20582380890846252,0.14560198783874512,5
0.9450393915176392,0.03330713510513306,0.012657050043344498,0.00899642426520586,6
0.4446413815021515,0.2683868408203125,0.23241513967514038,0.05455658957362175,6
0.5920540690422058,0.18377962708473206,0.11963393539190292,0.1045323982834816,6
0.45895540714263916,0.35866475105285645,0.14401455223560333,0.038365282118320465,7
0.6644667387008667,0.1937888115644455,0.11674961447715759,0.02499484457075596,7
0.37533676624298096,0.3373744487762451,0.20229989290237427,0.08498886972665787,8
0.5656071305274963,0.2835265100002289,0.07562156766653061,0.07524476200342178,8
0.46003109216690063,0.31247031688690186,0.18800266087055206,0.039495937526226044,9
0.7029204964637756,0.13713690638542175,0.08069241046905518,0.07925021648406982,9
0.3889923095703125,0.3443879187107086,0.19175462424755096,0.07486514747142792,10
0.5656071305274963,0.2835265100002289,0.07562156766653061,0.07524476200342178,10
0.37993308901786804,0.3487706184387207,0.19506369531154633,0.07623253017663956,11
0.5656071305274963,0.2835265100002289,0.07562156766653061,0.07524476200342178,11
0.9507882595062256,0.03364890441298485,0.009287976659834385,0.006274866871535778,12
0.389923632144928,0.3297988474369049,0.17566023766994476,0.10461723804473877,12
0.5035548210144043,0.33606430888175964,0.12688444554805756,0.03349646180868149,12
0.37219178676605225,0.3151388466358185,0.24107618629932404,0.07159318774938583,13
0.5920540690422058,0.18377962708473206,0.11963393539190292,0.1045323982834816,13
0.46588975191116333,0.3105393052101135,0.18522661924362183,0.03834426775574684,14
0.7029204964637756,0.13713690638542175,0.08069241046905518,0.07925021648406982,14
0.5073540210723877,0.25543132424354553,0.18549413979053497,0.051720526069402695,15
0.6821327805519104,0.20927006006240845,0.09905153512954712,0.00954560935497284,15
0.4702099859714508,0.2584831118583679,0.16492792963981628,0.10637900978326797,15
0.4438647925853729,0.37907645106315613,0.13814055919647217,0.0389181450009346,16
0.791429877281189,0.13555198907852173,0.06313350051641464,0.009884705767035484,16
0.41289517283439636,0.2729734182357788,0.16048124432563782,0.153650164604187,17
0.6938780546188354,0.12331283092498779,0.10176336765289307,0.08104576915502548,17
0.9322394132614136,0.040822453796863556,0.015205848030745983,0.011732421815395355,18
0.9030203223228455,0.06607315689325333,0.027714727446436882,0.0031917858868837357,18
0.4200485348701477,0.21627278625965118,0.19983653724193573,0.1638420969247818,18
0.3542393445968628,0.3178260922431946,0.24837267398834229,0.07956185936927795,19
0.6689082384109497,0.1679709106683731,0.15128159523010254,0.01183935347944498,19
0.7801021933555603,0.1560114473104477,0.03300894424319267,0.030877448618412018,19
0.3688167929649353,0.34561750292778015,0.20296455919742584,0.08260110765695572,20
0.7742447853088379,0.08691910654306412,0.08012688159942627,0.058709245175123215,20
0.47211185097694397,0.25241023302078247,0.24467717111110687,0.03080075792968273,20
0.3217262327671051,0.31702470779418945,0.29301178455352783,0.0682372972369194,21
0.43180009722709656,0.3741542100906372,0.14259569346904755,0.0514499731361866,21
0.8516019582748413,0.0972835049033165,0.02651521936058998,0.024599360302090645,21
0.4250290095806122,0.25129982829093933,0.21124552190303802,0.11242565512657166,22
0.5323237180709839,0.2016647905111313,0.13631127774715424,0.12970025837421417,22
0.47002750635147095,0.2706144154071808,0.1913423240184784,0.06801573187112808,23
0.38121935725212097,0.32340556383132935,0.20565102994441986,0.08972401171922684,24
0.547528862953186,0.2507723569869995,0.16873688995838165,0.0329618975520134,24
0.7624205946922302,0.17384926974773407,0.038419920951128006,0.02531023882329464,25
0.6013067364692688,0.15556885302066803,0.1361364722251892,0.10698792338371277,25
0.3875885307788849,0.3193420469760895,0.23812294006347656,0.05494650453329086,26
0.4969731867313385,0.23917032778263092,0.1711936593055725,0.09266279637813568,26
0.8050409555435181,0.13214193284511566,0.033264487981796265,0.029552659019827843,27
0.32018226385116577,0.31234055757522583,0.2620033025741577,0.10547385364770889,27
0.784799337387085,0.08510105311870575,0.07219444215297699,0.057905163615942,27
0.37219178676605225,0.3151388466358185,0.24107618629932404,0.07159318774938583,28
0.5920540690422058,0.18377962708473206,0.11963393539190292,0.1045323982834816,28
0.9491185545921326,0.031054427847266197,0.011936672031879425,0.007890362292528152,29
0.5893876552581787,0.15037104487419128,0.13180166482925415,0.12843969464302063,29
0.40232348442077637,0.2787702679634094,0.2266773134469986,0.09222889691591263,29
0.41271042823791504,0.2668520510196686,0.2132372409105301,0.10720023512840271,30
0.5323237180709839,0.2016647905111313,0.13631127774715424,0.12970025837421417,30
0.8660237193107605,0.0915384441614151,0.021517714485526085,0.02092014253139496,31
0.5673532485961914,0.24242769181728363,0.13365918397903442,0.05655992403626442,31
0.7968806028366089,0.08576309680938721,0.060188740491867065,0.05716761201620102,31
0.44602519273757935,0.2804294526576996,0.20987167954444885,0.06367365270853043,32
0.3842431306838989,0.2954939901828766,0.2686777114868164,0.05158518627285957,32
0.7721901535987854,0.14770852029323578,0.04273342341184616,0.037367966026067734,33
0.40971407294273376,0.2736877202987671,0.2647218108177185,0.05187639966607094,33
0.331770658493042,0.29581159353256226,0.2599487900733948,0.11246899515390396,33
0.38121935725212097,0.32340556383132935,0.20565102994441986,0.08972401171922684,34
0.547528862953186,0.2507723569869995,0.16873688995838165,0.0329618975520134,34
0.9474403858184814,0.031766586005687714,0.012376168742775917,0.008416850119829178,35
0.5893876552581787,0.15037104487419128,0.13180166482925415,0.12843969464302063,35
0.40232348442077637,0.2787702679634094,0.2266773134469986,0.09222889691591263,35
0.6751481294631958,0.235064297914505,0.05581426993012428,0.03397340327501297,36
0.3446420133113861,0.2430916428565979,0.2402191013097763,0.1720472127199173,36
0.4388216733932495,0.27788347005844116,0.24419529736042023,0.03909958899021149,37
0.7669881582260132,0.16792389750480652,0.03397120162844658,0.03111664019525051,37
0.6569141745567322,0.2501165270805359,0.05951285362243652,0.03345650061964989,38
0.3446420133113861,0.2430916428565979,0.2402191013097763,0.1720472127199173,38
0.4167717397212982,0.2930908203125,0.24781829118728638,0.042319200932979584,39
0.7703715562820435,0.16540426015853882,0.03349171578884125,0.03073246404528618,39
0.5664022564888,0.22057758271694183,0.1922261267900467,0.02079407311975956,40
0.9178140163421631,0.04903840273618698,0.01836075261235237,0.014786774292588234,40
0.3440145254135132,0.3233538269996643,0.230218306183815,0.1024133563041687,40
0.5664022564888,0.22057758271694183,0.1922261267900467,0.02079407311975956,41
0.8708761930465698,0.08539160341024399,0.022318635135889053,0.02141347900032997,41
0.3440145254135132,0.3233538269996643,0.230218306183815,0.1024133563041687,41
0.8475403189659119,0.10106900334358215,0.026183346286416054,0.025207391008734703,42
0.32018226385116577,0.31234055757522583,0.2620033025741577,0.10547385364770889,42
0.660905122756958,0.23808839917182922,0.058191828429698944,0.04281460493803024,42
0.3461506962776184,0.31139075756073,0.2540392577648163,0.08841927349567413,43
0.6346182823181152,0.1984369307756424,0.14599812030792236,0.020946627482771873,43
0.8295872807502747,0.11571267992258072,0.02826489694416523,0.026435060426592827,43
0.32283708453178406,0.3142676055431366,0.3127971291542053,0.05009821802377701,44
0.5940243601799011,0.23844029009342194,0.1538410782814026,0.013694309629499912,44
0.6226780414581299,0.20559518039226532,0.16022513806819916,0.011501646600663662,44
0.7504130005836487,0.1732669323682785,0.041458580642938614,0.03486151620745659,45
0.4692085087299347,0.28515222668647766,0.2244151532649994,0.021224094554781914,45
0.331770658493042,0.29581159353256226,0.2599487900733948,0.11246899515390396,45
0.3875885307788849,0.3193420469760895,0.23812294006347656,0.05494650453329086,46
0.6516258120536804,0.17094671726226807,0.1548965722322464,0.02253088355064392,46
0.8516019582748413,0.0972835049033165,0.02651521936058998,0.024599360302090645,46
0.5347033143043518,0.20879384875297546,0.1699143350124359,0.08658856898546219,47
0.7663588523864746,0.10195102542638779,0.07435110211372375,0.057338979095220566,47
0.3924904763698578,0.36161962151527405,0.19355453550815582,0.05233534052968025,48
0.6149375438690186,0.1472960114479065,0.1349589228630066,0.10280747711658478,48
0.46363094449043274,0.34491443634033203,0.13124845921993256,0.06020620837807655,49
0.7944067716598511,0.13267023861408234,0.03710322454571724,0.03581978753209114,49
0.8577706217765808,0.09685581922531128,0.041944313794374466,0.0034292615018785,49
0.7994508147239685,0.127937451004982,0.03783334791660309,0.03477833792567253,50
0.41378477215766907,0.2933625280857086,0.18359757959842682,0.10925513505935669,50
0.7981548309326172,0.10861549526453018,0.058194950222969055,0.035034697502851486,50
0.4139321744441986,0.328442245721817,0.18865765631198883,0.06896796822547913,51
0.4115455150604248,0.3715471029281616,0.13975103199481964,0.07715633511543274,51
0.3496009409427643,0.22840647399425507,0.21478182077407837,0.2072107493877411,51
0.40429145097732544,0.37967896461486816,0.1621168851852417,0.05391264706850052,52
0.5334800481796265,0.2843213677406311,0.1486945003271103,0.03350412845611572,52
0.5265203714370728,0.2411998212337494,0.15513493120670319,0.07714489847421646,53
0.6281816959381104,0.16640888154506683,0.10987094789743423,0.09553840756416321,53
0.5310713648796082,0.23696871101856232,0.11636768281459808,0.11559225618839264,54
0.7005001902580261,0.10820890963077545,0.10378248244524002,0.08750845491886139,54
0.4279814660549164,0.36034101247787476,0.11986041069030762,0.09181711822748184,55
0.35353216528892517,0.35337942838668823,0.22434447705745697,0.06874385476112366,55
0.9510856866836548,0.03471282497048378,0.008130761794745922,0.006070773117244244,56
0.45831963419914246,0.2983049750328064,0.1996394693851471,0.04373587667942047,56
0.433621346950531,0.28579115867614746,0.18941564857959747,0.09117183834314346,56
0.4624358117580414,0.28131723403930664,0.14188997447490692,0.11435691267251968,57
0.37184828519821167,0.3136087656021118,0.26779308915138245,0.04674988240003586,57
0.3818751275539398,0.23392541706562042,0.2024531215429306,0.18174640834331512,57
0.9170490503311157,0.03876621276140213,0.025546519085764885,0.018638258799910545,58
0.8366335034370422,0.1103479340672493,0.026686174795031548,0.026332369074225426,58
0.4817919135093689,0.3367880582809448,0.14441201090812683,0.03700798377394676,58
0.9498280882835388,0.03135102614760399,0.0113834822550416,0.007437432184815407,59
0.3707297444343567,0.287993460893631,0.2850426435470581,0.05623411759734154,59
