doc_num,positive,other,neutral,negative
0,0.6748577132821083,0.17814242374151942,0.09449544688686726,0.05250441096723075
1,0.6530548632144928,0.1887532941997051,0.10107018053531643,0.057121614087372964
2,0.677904744942983,0.20448388531804082,0.08904387739797426,0.028567501654227532
3,0.6265533566474915,0.19238858421643576,0.12764121840397513,0.05341683141887183
4,0.5971329137682915,0.2967803589999675,0.06718136044219129,0.03890537633560592
5,0.6779609993100166,0.20710182376205918,0.07242702599614853,0.04251014511100945
6,0.772200882434845,0.12508418659369147,0.069821061566472,0.03289384305632356
7,0.7083182334899902,0.22242474183440203,0.04592548776417965,0.023331513046286948
8,0.5886916021505991,0.17346553380290664,0.13851733598858113,0.09932551269109047
9,0.5428900420665741,0.2607277110219002,0.14244777383282778,0.0539344940334558
10,0.7061941226323446,0.22956125934918714,0.0442468815793593,0.019997685061146766
11,0.4802967756986618,0.2970350310206413,0.1685163900256157,0.05415179906412955
12,0.6555082723498344,0.21691755950450894,0.08571702311746772,0.04185714654158795
13,0.6862231095631918,0.19263128191232678,0.08260333351790901,0.0385422635202606
14,0.49107662588357925,0.34126411378383636,0.11243896768428382,0.05522028403356665
15,0.45221757888793945,0.26754172146320343,0.20549035817384714,0.0747503149323165
16,0.6878022477030754,0.18620881764218208,0.09766152454540131,0.02832738682627675
17,0.4956657439470291,0.2692342847585678,0.17841200530529017,0.05668796878308055
18,0.733788251876831,0.173100796341896,0.0608861999586224,0.032224750239402
19,0.7452718764543533,0.14398838765919203,0.08439548057503996,0.026344283949583724
20,0.5626296202341715,0.2035612712303797,0.13161770626902577,0.10219139357407885
21,0.7817656596501669,0.1226867685715357,0.07592985033988947,0.0196177649777382
22,0.5953108370304108,0.2973742013176282,0.06891657287875806,0.038398394361138295
23,0.6435671746730804,0.19106905460357662,0.11273837387561791,0.05262538455426687
24,0.7013300955295563,0.1926632113754749,0.07536247745156285,0.030644224723800975
25,0.7445812076330185,0.13873362261801955,0.0897833658382296,0.026901780394837226
26,0.7991124838590622,0.1018537692725658,0.06225340324454002,0.03678035084158177
27,0.7496636112531027,0.14947256011267498,0.07728279816607629,0.02358104498125607
28,0.5362521111965179,0.24976191421349844,0.13924243549505866,0.07474353164434427
29,0.5930977165699005,0.19295463214317954,0.13197844227155042,0.08196916679541266
30,0.6399362484614054,0.19720404346783948,0.11438009142875667,0.048479593979815605
31,0.7248214185237885,0.1478084754198789,0.08476230455562467,0.0426078141899779
32,0.6213841810822487,0.19975329376757142,0.1433421112596988,0.0355204120278358
33,0.7302275225520134,0.1603572475723922,0.07889389223419126,0.03052133973687883
34,0.5615638971328736,0.26503757536411277,0.13486462384462355,0.03853392377495764
35,0.6647278666496277,0.21347140986472365,0.0764079159125685,0.045392806292511474
