doc_num,positive,other,neutral,negative
0,0.6731118708848953,0.1855678260326385,0.09160980710294092,0.04971047985600303
1,0.439026673634847,0.310870756705602,0.18665151298046104,0.06345110014080997
2,0.5488228329590389,0.22218578681349752,0.16505953403455864,0.0639318323561123
3,0.6191367208957672,0.23962882347404954,0.08995449158828703,0.051279996754601535
4,0.45443465809027356,0.3042329351107279,0.1615257561206817,0.0798066550244887
5,0.6678748811994281,0.17089661849396562,0.10732160734810994,0.05390690191416065
6,0.5931793987751007,0.23895039409399027,0.10473581776022907,0.0631343968212604
7,0.6239021778106689,0.2059505671262741,0.11932006776332851,0.050827157311141444
8,0.6229468695819378,0.19594922009855506,0.11938084289431568,0.06172304840583818
9,0.570580518245697,0.25954857468605036,0.11444638222455976,0.055424522981047594
10,0.5872948552880969,0.23377516546419685,0.10916481539607044,0.06976517675710572
11,0.6077052525111607,0.22922724485397333,0.10855513957462136,0.054512367184673
12,0.5129254034587315,0.22063497879675453,0.17111060661928992,0.0953289927648646
13,0.6845776319503785,0.1698347024619579,0.11028733924031253,0.03530030744150277
14,0.6312981396913528,0.1789118098095059,0.12202352564781899,0.06776651309337463
15,0.5831887892314366,0.20888785858239442,0.13703630651746473,0.0708870485291949
16,0.5348135020051684,0.2223397546580859,0.18031567015818184,0.06253109153892307
17,0.5008656904101372,0.27098188642412424,0.14634611131623385,0.08180631487630302
18,0.5706521272659302,0.2240778138594968,0.1251678538641759,0.08010218319083955
19,0.6024152537186941,0.24852771560351053,0.1039474879701932,0.04510953618834413
20,0.6203816788537162,0.21799969673156736,0.10356077977589195,0.058057846368423496
21,0.5689199992588588,0.22459218651056287,0.13804331421852106,0.06844446661749051
22,0.5506870709359646,0.24613175354897973,0.12258718232624227,0.08059399621561165
23,0.4775054256121318,0.28434735784928006,0.1621787423888842,0.07596848160028453
24,0.5744169764220715,0.233703619800508,0.12746262946166093,0.06441675033420319
25,0.5195821970701218,0.24411217030137775,0.16038789879530663,0.075917727779597
26,0.5580141507089138,0.2120551476255059,0.14515965327154842,0.08477105904603371
27,0.5828269958496094,0.2463643729686737,0.13218995258212085,0.03861867915838952
28,0.5566946599218581,0.23241171406375033,0.14624729535231984,0.06464633418040139
29,0.5866189201672872,0.2246209767957528,0.13629857574899987,0.052461535980304015
30,0.6439734498659769,0.18774594180285928,0.11005417505900061,0.05822645135534304
31,0.5904285212357839,0.263142928481102,0.09210264993210628,0.05432590306736523
32,0.6558162644505501,0.17395910713821644,0.1049961021635681,0.06522851146291936
33,0.4796377941966057,0.2939264280721545,0.15834615752100942,0.06808962160721416
34,0.5164594848950704,0.2614614218473434,0.1518502943217754,0.070228802661101
