doc_num,positive,other,neutral,negative
0,0.8565078377723694,0.08639474958181377,0.041324159751335736,0.015773275556663635
1,0.6232794721921285,0.26760114232699067,0.0849210533003012,0.02419836198290183
2,0.4239303916692734,0.333790585398674,0.15441799908876414,0.08786101825535296
3,0.678946057955424,0.24064866701761878,0.0496591764191786,0.030746101091305367
4,0.6936397552490234,0.20059677585959435,0.058263701386749696,0.0474997218698263
5,0.4531601071357727,0.2942935923735301,0.13786646475394562,0.1146798506379127
6,0.3757288306951522,0.3276473879814148,0.1993986405432224,0.09722515195608135
7,0.6784406900405884,0.2045236174017191,0.07649925909936425,0.040536360116675454
8,0.396353542804718,0.2967574298381805,0.2017892822623253,0.1050997413694858
9,0.5805887480576833,0.18975923955440518,0.14996225883563355,0.0796897560358047
10,0.497400830189387,0.32761737704277033,0.10460698542495563,0.07037480982641377
11,0.49603869517644245,0.2834330399831136,0.17496629804372785,0.0455619283020496
12,0.7996827165285746,0.1087928768247366,0.07813230591515694,0.013392106629908035
13,0.6435746153195699,0.2370428492625554,0.07951203485329944,0.03987050056457517
14,0.6289075215657552,0.29317652682463324,0.0469878477354844,0.030928084005912137
15,0.6420865654945374,0.22824876010417935,0.08697845041751856,0.04268622025847435
16,0.8491646647453308,0.074703074991703,0.06054635997861615,0.0155858844518661
17,0.5499772032101949,0.2964754104614257,0.10128766546646754,0.0522597500433524
18,0.4417294462521871,0.30375634630521137,0.18170720338821408,0.07280698046088213
19,0.554145485162735,0.2054457254707813,0.178367830812931,0.062040951102972
20,0.4006922245025635,0.38192255795001984,0.17088829725980753,0.0464969621971249
21,0.5298616290092468,0.2898757755756378,0.11852187290787694,0.0617406861856579
22,0.6750658005475998,0.20078061521053311,0.07806046120822425,0.04609310603700575
23,0.5835660547018051,0.26838054135441775,0.08970932615920899,0.058344099670648526
24,0.7287702262401581,0.19256889447569844,0.0640532709658145,0.014607641613110851
25,0.7593470017115275,0.1218041231234868,0.09071481538315611,0.0281340386718511
26,0.5290037393569946,0.2842011228203773,0.12565745413303375,0.06113770045340054
27,0.443865031003952,0.2849596887826919,0.1702966764569282,0.1008785851299762
28,0.4226224720478058,0.35831306874752045,0.16058038920164106,0.05848402902483935
29,0.5128006835778555,0.23994086682796475,0.16674039637049035,0.08051802528401213
30,0.43763579428195953,0.3757467269897461,0.12516382709145546,0.0614536730572581
31,0.6521283388137817,0.22899649788935975,0.0765418245767553,0.04233333639179663
32,0.7888789971669515,0.10845919574300446,0.07747975861032796,0.025182087905704933
33,0.5848351816336314,0.305929367740949,0.07658043379584943,0.032655052685489204
34,0.7551826039950053,0.1426277309656143,0.07182264576355611,0.030367018965383335
35,0.6111772457758585,0.20918245116869605,0.1102338060736656,0.06940650815765059
36,0.6301791369915009,0.2017776370048523,0.1000263802707195,0.0680168764665722
37,0.6219104528427124,0.2224917262792587,0.084798508323729,0.0707992864772677
38,0.5516763925552368,0.2874520719051361,0.0940551739186048,0.06681635463610285
39,0.6457800418138504,0.2555717043578624,0.0698075722903013,0.0288406983017921
40,0.7013306617736816,0.1482767760753631,0.08922436274588105,0.06116818962618705
41,0.46275921165943146,0.297074630856514,0.1622509881854057,0.07791520096361634
42,0.5212434679269791,0.2546878606081009,0.15070345252752304,0.07336523011326784
43,0.4984221011400223,0.21326430886983871,0.14736387133598322,0.1409496888518333
44,0.5480254491170248,0.25256222983201343,0.14607120305299756,0.05334107081095377
45,0.5855676531791687,0.24063887447118756,0.12605112418532366,0.0477423761039972
46,0.6785246282815933,0.1984152290970087,0.10415152367204425,0.0189086555037647
47,0.5984594821929932,0.19212130705515537,0.14796933159232137,0.06144990647832547
