doc_num,word,word_count_male,word_count_female
0,1950,0,0.0
0,24,0,0.0
0,75,0,0.0
0,76,0,0.0
0,78,0,0.0
0,79,0,0.0
0,80,0,0.0
0,81,0,0.0
0,82,0,0.0
0,83,0,0.0
0,84,0,0.0
0,85,0,0.0
0,86,0,0.0
0,87,0,0.0
0,88,0,0.0
0,89,0,0.0
0,90,0,0.0
0,91,0,0.0
0,92,1,1.0
0,93,0,0.0
0,94,0,0.0
0,ability,0,0.0
0,able,0,0.0
0,academia,1,1.0
0,access,0,0.0
0,accommodate,0,0.0
0,accompany,0,0.0
0,accordingly,0,0.0
0,ace,0,0.0
0,active,0,0.0
0,actively,1,1.0
0,activity,1,1.0
0,acuity,0,0.0
0,adapt,0,0.0
0,adaptive,0,0.0
0,add,0,0.0
0,addition,0,0.0
0,additional,0,0.0
0,additionally,0,0.0
0,address,0,0.0
0,adequate,1,1.0
0,adequately,0,0.0
0,adhere,0,0.0
0,adjust,1,1.0
0,adjustment,0,0.0
0,administer,0,0.0
0,administration,0,0.0
0,admission,0,0.0
0,adult,0,0.0
0,advance,0,0.0
0,advanced,2,2.0
0,affect,0,0.0
0,afterward,0,0.0
0,age,0,0.0
0,aggression,0,0.0
0,agitate,0,0.0
0,agitation,1,1.0
0,ago,0,0.0
0,agonist,0,0.0
0,aid,0,0.0
0,aim,1,1.0
0,air,0,0.0
0,airway,0,0.0
0,alarm,0,0.0
0,album,0,0.0
0,alert,0,0.0
0,align,1,1.0
0,allow,0,0.0
0,alzheimer,2,2.0
0,ambulation,0,0.0
0,anemia,0,0.0
0,animal,0,0.0
0,anti,0,0.0
0,anticholinergics,0,0.0
0,anticoagulant,0,0.0
0,antidepressant,0,0.0
0,antihypertensive,0,0.0
0,anxiety,0,0.0
0,appealing,0,0.0
0,appear,1,1.0
0,appointment,0,0.0
0,appreciate,0,0.0
0,appreciation,1,1.0
0,approach,1,1.0
0,appropriate,0,0.0
0,appropriateness,0,0.0
0,area,0,0.0
0,arise,0,0.0
0,aromatherapy,0,0.0
0,aromatic,0,0.0
0,arrange,0,0.0
0,art,0,0.0
0,artery,0,0.0
0,arthritis,0,0.0
0,articulate,1,1.0
0,artist,0,0.0
0,artwork,0,0.0
0,aspect,0,0.0
0,aspiration,1,1.0
0,assess,0,0.0
0,assessment,0,0.0
0,assist,0,0.0
0,assistance,1,1.0
0,assistive,0,0.0
0,atmosphere,0,0.0
0,atrial,0,0.0
0,atrophy,0,0.0
0,attempt,0,0.0
0,attend,0,0.0
0,attention,0,0.0
0,attentive,0,0.0
0,attentiveness,0,0.0
0,audiobook,0,0.0
0,audiologist,0,0.0
0,author,0,0.0
0,avid,0,0.0
0,backyard,0,0.0
0,balance,0,0.0
0,balanced,0,0.0
0,bar,0,0.0
0,bathe,0,0.0
0,bathing,0,0.0
0,bathroom,0,0.0
0,beat,0,0.0
0,beautiful,0,0.0
0,bed,0,0.0
0,begin,0,0.0
0,behavior,0,0.0
0,behavioral,0,0.0
0,behaviorist,0,0.0
0,beneficial,0,0.0
0,beta,0,0.0
0,bill,0,0.0
0,bind,0,0.0
0,binder,0,0.0
0,bingo,0,0.0
0,bird,0,0.0
0,birdhouse,0,0.0
0,blocker,0,0.0
0,blood,0,0.0
0,board,0,0.0
0,body,0,0.0
0,bone,0,0.0
0,book,0,0.0
0,brace,0,0.0
0,bradykinesia,0,0.0
0,brain,0,0.0
0,break,0,0.0
0,breakfast,0,0.0
0,breathe,0,0.0
0,breathing,0,0.0
0,bridge,0,0.0
0,brief,0,0.0
0,bring,1,1.0
0,bronchitis,0,0.0
0,bronchodilator,0,0.0
0,calm,1,1.0
0,calming,1,1.0
0,cancer,0,0.0
0,cane,0,0.0
0,capability,0,0.0
0,carbohydrate,0,0.0
0,card,0,0.0
0,cardiac,0,0.0
0,cardiologist,0,0.0
0,cardiovascular,0,0.0
0,care,11,11.0
0,careful,0,0.0
0,carefully,1,1.0
0,carer,0,0.0
0,case,0,0.0
0,cat,0,0.0
0,cause,0,0.0
0,cd,0,0.0
0,center,1,1.0
0,certain,0,0.0
0,chair,0,0.0
0,challenge,0,0.0
0,change,1,1.0
0,characterize,0,0.0
0,check,0,0.0
0,chess,0,0.0
0,chest,0,0.0
0,chew,0,0.0
0,choke,0,0.0
0,choking,0,0.0
0,cholesterol,0,0.0
0,cholinesterase,0,0.0
0,chore,0,0.0
0,chronic,1,1.0
0,circulation,0,0.0
0,clarity,0,0.0
0,class,0,0.0
0,classic,0,0.0
0,classical,0,0.0
0,cleaning,0,0.0
0,clear,0,0.0
0,climb,0,0.0
0,clock,0,0.0
0,close,0,0.0
0,closely,1,1.0
0,clothing,0,0.0
0,club,0,0.0
0,coffee,0,0.0
0,cognitive,0,0.0
0,collaborate,0,0.0
0,collection,0,0.0
0,combat,0,0.0
0,combination,0,0.0
0,combine,0,0.0
0,comfort,3,3.0
0,comfortable,1,1.0
0,comforting,0,0.0
0,commit,0,0.0
0,commode,0,0.0
0,common,1,1.0
0,communicate,1,1.0
0,communication,1,1.0
0,community,0,0.0
0,companionship,0,0.0
0,compassionate,1,1.0
0,complete,0,0.0
0,complex,0,0.0
0,complexity,0,0.0
0,complication,0,0.0
0,component,0,0.0
0,composer,0,0.0
0,composition,0,0.0
0,comprehensive,1,1.0
0,concentration,0,0.0
0,concentrator,0,0.0
0,concern,1,1.0
0,condition,1,1.0
0,conduct,0,0.0
0,confused,0,0.0
0,confusion,0,0.0
0,congestive,0,0.0
0,connect,0,0.0
0,connection,0,0.0
0,conservation,0,0.0
0,consider,0,0.0
0,constant,0,0.0
0,consult,0,0.0
0,consultation,0,0.0
0,continue,0,0.0
0,continuity,1,1.0
0,continuous,0,0.0
0,contracture,0,0.0
0,contribute,0,0.0
0,control,0,0.0
0,conversation,0,0.0
0,cooking,0,0.0
0,coordinate,0,0.0
0,coordinated,0,0.0
0,coordination,0,0.0
0,copd,2,2.0
0,cope,0,0.0
0,correct,0,0.0
0,correctly,0,0.0
0,corticosteroid,0,0.0
0,coughing,0,0.0
0,council,0,0.0
0,counseling,0,0.0
0,counselor,0,0.0
0,craft,0,0.0
0,cramp,0,0.0
0,create,0,0.0
0,creatinine,0,0.0
0,creative,0,0.0
0,creatively,0,0.0
0,creativity,0,0.0
0,critical,0,0.0
0,crossword,0,0.0
0,crucial,0,0.0
0,current,0,0.0
0,customize,0,0.0
0,customized,0,0.0
0,daily,1,1.0
0,day,1,1.0
0,decide,0,0.0
0,decision,0,0.0
0,decline,0,0.0
0,decorate,0,0.0
0,decoration,0,0.0
0,dedicate,0,0.0
0,dedicated,0,0.0
0,deep,0,0.0
0,degeneration,0,0.0
0,delivery,0,0.0
0,dementia,2,2.0
0,depression,0,0.0
0,design,0,0.0
0,despite,1,1.0
0,detect,0,0.0
0,detector,0,0.0
0,develop,0,0.0
0,device,0,0.0
0,diabetes,0,0.0
0,diabetic,0,0.0
0,diagnose,0,0.0
0,diagnosis,0,0.0
0,dialysis,0,0.0
0,diet,2,2.0
0,dietary,0,0.0
0,dietitian,0,0.0
0,different,0,0.0
0,difficult,1,1.0
0,digestible,0,0.0
0,dignified,0,0.0
0,dignity,2,2.0
0,disability,0,0.0
0,discharge,0,0.0
0,discomfort,0,0.0
0,discuss,1,1.0
0,discussion,1,1.0
0,disease,3,3.0
0,disorientation,0,0.0
0,disoriented,1,1.0
0,distances,0,0.0
0,distress,0,0.0
0,diuretic,0,0.0
0,documentary,0,0.0
0,dog,0,0.0
0,domiciliary,0,0.0
0,doorway,0,0.0
0,dopamine,0,0.0
0,dosage,0,0.0
0,drawing,0,0.0
0,dress,0,0.0
0,dressing,0,0.0
0,drug,0,0.0
0,dvds,0,0.0
0,dyskinesia,0,0.0
0,dysphagia,0,0.0
0,early,0,0.0
0,easily,0,0.0
0,easy,0,0.0
0,eat,0,0.0
0,education,0,0.0
0,effect,1,1.0
0,effectively,0,0.0
0,effectiveness,0,0.0
0,effort,1,1.0
0,electrical,0,0.0
0,electrolyte,0,0.0
0,element,1,1.0
0,elvis,0,0.0
0,emergency,0,0.0
0,emotion,0,0.0
0,emotional,2,2.0
0,emphasis,0,0.0
0,emphasize,0,0.0
0,employ,1,1.0
0,encourage,0,0.0
0,endurance,0,0.0
0,energy,0,0.0
0,engage,1,1.0
0,engagement,0,0.0
0,enhance,0,0.0
0,enjoy,2,2.0
0,enjoyable,0,0.0
0,enjoyment,0,0.0
0,ensure,3,3.0
0,enthusiastically,0,0.0
0,environment,1,1.0
0,episode,0,0.0
0,equip,0,0.0
0,equipment,0,0.0
0,equipped,0,0.0
0,errand,0,0.0
0,especially,1,1.0
0,essential,0,0.0
0,evaluate,0,0.0
0,evaluation,0,0.0
0,evening,0,0.0
0,event,0,0.0
0,evoke,0,0.0
0,evolve,0,0.0
0,exacerbate,0,0.0
0,exacerbation,0,0.0
0,exercise,0,0.0
0,exertion,0,0.0
0,expect,1,1.0
0,expedite,0,0.0
0,experience,0,0.0
0,explore,0,0.0
0,express,1,1.0
0,expression,1,1.0
0,extremity,0,0.0
0,fabric,1,1.0
0,face,1,1.0
0,facial,1,1.0
0,facilitate,0,0.0
0,facility,7,7.0
0,failure,0,0.0
0,fall,0,0.0
0,familiar,2,2.0
0,familiarity,0,0.0
0,family,4,4.0
0,fat,0,0.0
0,fatigue,0,0.0
0,favorite,0,0.0
0,feature,0,0.0
0,feed,0,0.0
0,feeding,0,0.0
0,feel,0,0.0
0,feeling,0,0.0
0,feels,0,0.0
0,fellow,0,0.0
0,fibrillation,0,0.0
0,fiction,0,0.0
0,film,0,0.0
0,final,1,1.0
0,finance,0,0.0
0,find,0,0.0
0,fine,0,0.0
0,finger,0,0.0
0,flare,0,0.0
0,flavorful,0,0.0
0,flexibility,0,0.0
0,flow,0,0.0
0,flower,0,0.0
0,fluctuate,0,0.0
0,fluctuation,0,0.0
