doc_num,word,word_count_male,word_count_female
0,75,0.0,0.0
0,76,0.0,0.0
0,78,0.0,0.0
0,79,0.0,0.0
0,80,0.0,0.0
0,81,0.0,0.0
0,82,0.0,0.0
0,83,0.0,0.0
0,84,0.0,0.0
0,85,0.0,0.0
0,86,0.0,0.0
0,87,0.0,0.0
0,88,0.0,0.0
0,89,0.0,0.0
0,90,0.0,0.0
0,91,0.0,0.0
0,92,1.0,1.0
0,93,0.0,0.0
0,94,0.0,0.0
0,aaron,0.0,0.0
0,ability,0.0,0.0
0,able,0.0,0.0
0,accommodate,0.0,0.0
0,activity,0.0,0.0
0,adult,0.0,0.0
0,advance,0.0,0.0
0,advanced,1.0,1.0
0,affect,0.0,0.0
0,age,0.0,0.0
0,alzheimer,1.0,1.0
0,amputation,0.0,0.0
0,anxiety,0.0,0.0
0,artery,0.0,0.0
0,arthritis,0.0,0.0
0,assist,0.0,0.0
0,assistance,0.0,0.0
0,assisted,0.0,0.0
0,asthma,0.0,0.0
0,atrial,0.0,0.0
0,attack,0.0,0.0
0,available,0.0,0.0
0,balance,0.0,0.0
0,bathe,0.0,0.0
0,bathing,0.0,0.0
0,blood,0.0,0.0
0,body,0.0,0.0
0,bronchitis,0.0,0.0
0,cancer,0.0,0.0
0,care,1.0,1.0
0,careful,0.0,0.0
0,carer,0.0,0.0
0,cause,0.0,0.0
0,center,0.0,0.0
0,characterize,0.0,0.0
0,child,0.0,0.0
0,chronic,1.0,1.0
0,close,0.0,0.0
0,cognitive,0.0,0.0
0,common,0.0,0.0
0,community,0.0,0.0
0,complex,0.0,0.0
0,comprehensive,0.0,0.0
0,concern,0.0,0.0
0,condition,0.0,0.0
0,congestive,0.0,0.0
0,coordination,0.0,0.0
0,cop,0.0,0.0
0,copd,1.0,1.0
0,creatinine,0.0,0.0
0,daily,0.0,0.0
0,death,0.0,0.0
0,decline,0.0,0.0
0,dementia,0.0,0.0
0,depression,0.0,0.0
0,diabetes,0.0,0.0
0,diagnose,0.0,0.0
0,diagnosis,0.0,0.0
0,dialysis,0.0,0.0
0,difficult,0.0,0.0
0,discharge,0.0,0.0
0,disease,2.0,2.0
0,domiciliary,0.0,0.0
0,dress,0.0,0.0
0,dressing,0.0,0.0
0,eat,0.0,0.0
0,eddie,0.0,0.0
0,elderly,0.0,0.0
0,experience,0.0,0.0
0,facility,1.0,1.0
0,failure,0.0,0.0
0,fall,0.0,0.0
0,fibrillation,0.0,0.0
0,fine,0.0,0.0
0,follow,0.0,0.0
0,form,0.0,0.0
0,fracture,0.0,0.0
0,frontotemporal,0.0,0.0
0,function,0.0,0.0
0,give,0.0,0.0
0,gradual,0.0,0.0
0,health,0.0,0.0
0,heart,0.0,0.0
0,hemiplegia,0.0,0.0
0,hemisphere,0.0,0.0
0,hip,0.0,0.0
0,history,0.0,0.0
0,home,0.0,0.0
0,huntington,0.0,0.0
0,husband,0.0,0.0
0,hyperlipidemia,0.0,0.0
0,hypertension,0.0,0.0
0,illness,0.0,0.0
0,impact,0.0,0.0
0,impairment,0.0,0.0
0,include,0.0,0.0
0,increase,0.0,0.0
0,independence,0.0,0.0
0,infection,0.0,0.0
0,kidney,0.0,0.0
0,lead,0.0,0.0
0,leave,0.0,0.0
0,left,0.0,0.0
0,lewy,0.0,0.0
0,life,0.0,0.0
0,limited,0.0,0.0
0,live,1.0,1.0
0,liver,0.0,0.0
0,living,0.0,0.0
0,long,1.0,1.0
0,loss,0.0,0.0
0,make,0.0,0.0
0,man,0.0,0.0
0,management,0.0,0.0
0,mccarthy,0.0,0.0
0,meal,0.0,0.0
0,medical,0.0,0.0
0,memory,0.0,0.0
0,mild,0.0,0.0
0,mobility,0.0,0.0
0,moderate,0.0,0.0
0,monitoring,0.0,0.0
0,motor,0.0,0.0
0,ms,0.0,0.0
0,multiple,0.0,0.0
0,myeloma,0.0,0.0
0,needs,0.0,0.0
0,nicolas,0.0,0.0
0,non,0.0,0.0
0,nurse,0.0,1.0
0,nursing,0.0,0.0
0,obstructive,1.0,1.0
0,old,1.0,1.0
0,osteoarth,0.0,0.0
0,osteoarthritis,0.0,0.0
0,osteoporosis,0.0,0.0
0,package,0.0,0.0
0,pain,0.0,0.0
0,parkinson,0.0,0.0
0,past,1.0,1.0
0,patient,0.0,0.0
0,peripheral,0.0,0.0
0,physical,0.0,0.0
0,place,0.0,0.0
0,preparation,0.0,0.0
0,problem,0.0,0.0
0,progress,0.0,0.0
0,pulmonary,1.0,1.0
0,pylor,0.0,0.0
0,rare,0.0,0.0
0,receive,0.0,0.0
0,recently,0.0,0.0
0,recurrent,0.0,0.0
0,regular,0.0,0.0
0,rehabilitation,0.0,0.0
0,relapse,0.0,0.0
0,remodel,0.0,0.0
0,require,0.0,0.0
0,reside,0.0,0.0
0,resident,0.0,0.0
0,residential,0.0,0.0
0,result,0.0,0.0
0,rheumatoid,0.0,0.0
0,sally,0.0,0.0
0,sarah,0.0,0.0
0,sclerosis,0.0,0.0
0,senior,0.0,0.0
0,septic,0.0,0.0
0,septicaemia,0.0,0.0
0,services,0.0,0.0
0,seven,0.0,0.0
0,severe,0.0,0.0
0,shock,0.0,0.0
0,sided,0.0,0.0
0,significant,0.0,0.0
0,significantly,0.0,0.0
0,skill,0.0,0.0
0,smith,0.0,0.0
0,specialize,0.0,0.0
0,specialized,0.0,0.0
0,stage,0.0,0.0
0,stay,0.0,0.0
0,strep,0.0,0.0
0,stroke,0.0,0.0
0,substantial,0.0,0.0
0,suffer,0.0,0.0
0,sufferer,0.0,0.0
0,supervision,0.0,0.0
0,support,0.0,0.0
0,symptom,0.0,0.0
0,system,0.0,0.0
0,task,0.0,0.0
0,team,0.0,0.0
0,term,1.0,1.0
0,throat,0.0,0.0
0,time,0.0,0.0
