doc_num,word,word_count_female,word_count_male
0,24,0.0,0.0
0,76,0.0,0.0
0,78,0.0,0.0
0,79,1.0,1.0
0,80,0.0,0.0
0,81,0.0,0.0
0,82,0.0,0.0
0,83,0.0,0.0
0,84,0.0,0.0
0,85,0.0,0.0
0,86,0.0,0.0
0,87,0.0,0.0
0,88,0.0,0.0
0,89,0.0,0.0
0,90,0.0,0.0
0,91,0.0,0.0
0,92,0.0,0.0
0,ability,0.0,0.0
0,accommodate,0.0,1.0
0,accompany,0.0,0.0
0,accordingly,0.0,0.0
0,achieve,0.0,0.0
0,active,0.0,0.0
0,actively,0.0,0.0
0,activity,1.0,1.0
0,adapt,0.0,0.0
0,adaptation,0.0,0.0
0,adaptive,0.0,0.0
0,add,0.0,0.0
0,additional,0.0,0.0
0,additionally,0.0,0.0
0,address,0.0,0.0
0,adequate,0.0,0.0
0,adhere,0.0,0.0
0,adherence,0.0,0.0
0,adjust,0.0,0.0
0,adjustment,0.0,0.0
0,administer,0.0,0.0
0,administration,0.0,0.0
0,adult,0.0,0.0
0,advance,0.0,0.0
0,advanced,0.0,0.0
0,advice,0.0,0.0
0,affect,1.0,0.0
0,age,0.0,0.0
0,agitation,0.0,0.0
0,ago,0.0,0.0
0,agonist,0.0,0.0
0,aid,1.0,1.0
0,aim,0.0,0.0
0,akin,0.0,0.0
0,alarm,0.0,0.0
0,alert,0.0,0.0
0,align,0.0,0.0
0,alleviate,0.0,0.0
0,alongside,0.0,0.0
0,alzheimer,0.0,0.0
0,anti,0.0,0.0
0,anxiety,0.0,0.0
0,appetite,0.0,0.0
0,approach,0.0,0.0
0,arise,0.0,0.0
0,aromatherapy,0.0,0.0
0,art,0.0,0.0
0,artery,0.0,0.0
0,arthritis,0.0,0.0
0,assess,0.0,0.0
0,assessment,0.0,0.0
0,assist,0.0,0.0
0,assistance,1.0,1.0
0,assisted,0.0,0.0
0,atmosphere,0.0,0.0
0,attend,0.0,0.0
0,attention,0.0,0.0
0,balance,0.0,0.0
0,bar,0.0,0.0
0,bathing,0.0,0.0
0,bed,0.0,0.0
0,behavior,0.0,0.0
0,behavioral,0.0,0.0
0,beneficial,0.0,0.0
0,benefit,0.0,0.0
0,beta,0.0,0.0
0,bind,0.0,0.0
0,binder,0.0,0.0
0,bingo,0.0,0.0
0,bisphosphonate,0.0,0.0
0,bladder,0.0,0.0
0,blind,0.0,0.0
0,blocker,0.0,0.0
0,blood,0.0,0.0
0,body,0.0,0.0
0,bone,0.0,0.0
0,book,0.0,0.0
0,brace,0.0,0.0
0,bradykinesia,0.0,0.0
0,breast,0.0,0.0
0,breathe,0.0,0.0
0,breathing,0.0,0.0
0,bring,0.0,0.0
0,bronchodilator,0.0,0.0
0,calcium,0.0,0.0
0,calm,0.0,0.0
0,calming,0.0,0.0
0,calmness,0.0,0.0
0,cancer,0.0,0.0
0,carbohydrate,0.0,0.0
0,care,1.0,2.0
0,careful,0.0,0.0
0,carefully,0.0,1.0
0,caregiver,0.0,0.0
0,carer,1.0,1.0
0,catch,0.0,0.0
0,cause,0.0,0.0
0,center,0.0,0.0
0,challenge,1.0,0.0
0,characterize,0.0,0.0
0,check,0.0,0.0
0,chemotherapy,0.0,0.0
0,chest,0.0,0.0
0,choice,0.0,0.0
0,chronic,1.0,1.0
0,circulation,0.0,0.0
0,class,0.0,0.0
0,classical,0.0,0.0
0,clock,0.0,0.0
0,close,0.0,0.0
0,closely,0.0,0.0
0,club,0.0,0.0
0,cognition,0.0,0.0
0,cognitive,0.0,0.0
0,collaborate,0.0,0.0
0,combination,0.0,0.0
0,combine,0.0,0.0
0,comfort,0.0,0.0
0,comfortable,0.0,0.0
0,comforting,0.0,0.0
0,communicate,0.0,0.0
0,communication,0.0,0.0
0,community,0.0,0.0
0,companionship,0.0,0.0
