doc_num,pred,NEGATIVE,POSITIVE
0,1.0,0.012212772833333331,0.9877872333333334
1,0.5,0.5018050345,0.498194954425
2,0.6666666666666666,0.20834462466666667,0.7916554000000001
3,0.6666666666666666,0.35573570443333336,0.6442642924666667
4,1.0,0.004130399466666667,0.9958695966666666
5,0.5,0.49796343179999997,0.502036582825
6,0.3333333333333333,0.6570755151,0.34292453333333334
7,0.6666666666666666,0.33223988206666666,0.667760126
8,0.5,0.501222694375,0.49877731195999997
9,0.3333333333333333,0.6639072680333333,0.3360927129333333
10,0.75,0.271369637475,0.728630340675
11,1.0,0.0029166611333333336,0.9970833200000001
12,0.5,0.498101931775,0.501898053675
13,0.6666666666666666,0.3192099358333333,0.6807900466666666
14,0.3333333333333333,0.6622433747333333,0.3377566166666666
15,1.0,0.015295952566666667,0.9847040233333333
16,0.6666666666666666,0.3276430211333333,0.6723569566666666
17,0.75,0.36819011297500004,0.63180988975
18,0.5,0.499567632375,0.5004323842499999
19,1.0,0.028918354433333335,0.9710816266666668
20,0.25,0.74633673245,0.253663250825
21,0.25,0.739591851925,0.26040816625
22,0.75,0.266478271575,0.733521725
23,0.5,0.4985199608,0.50148005875
24,1.0,0.00377722415,0.99622276
25,0.25,0.745349654525,0.25465031112500003
26,0.6666666666666666,0.33974635459999997,0.6602536258666666
27,0.6666666666666666,0.32174294486666666,0.6782570443333333
28,0.25,0.7392946715750001,0.260705317375
29,0.25,0.5735421078,0.426457934
30,1.0,0.0014073466666666666,0.9985926466666667
31,1.0,0.002926418125,0.997073575
32,0.5,0.49829390292500003,0.5017061148749999
33,0.75,0.2810746381,0.71892536925
34,0.25,0.7409201289,0.25907987437499996
35,1.0,0.001257202925,0.9987427625
36,0.5,0.48125395775,0.51874605125
37,1.0,0.0012788592500000001,0.9987211125
38,0.5,0.4948032525,0.5051967265
39,1.0,0.0012461168499999999,0.99875387
40,0.25,0.74456247265,0.25543750255
41,0.6666666666666666,0.2743126284,0.7256873599999999
42,0.75,0.238079382,0.76192063
43,0.6666666666666666,0.33696419380000003,0.663035775
44,0.25,0.74686273495,0.253137269075
45,0.6666666666666666,0.3311234159,0.6688765713333332
46,0.75,0.25076144850000004,0.7492385735
47,0.8,0.20416457878000002,0.79583540164
48,0.25,0.750302386,0.24969761893999998
49,0.5,0.498001289425,0.50199871945
50,0.5,0.497880827425,0.50211919985
51,0.25,0.728426983325,0.271573011
52,1.0,0.00197679755,0.9980232
53,0.6666666666666666,0.3296649692,0.6703350496666666
54,0.75,0.247863056825,0.7521369475
55,0.8,0.20033521521999997,0.79966480144
56,0.5,0.49516006,0.5048399674999999
57,0.75,0.248182471625,0.75181754125
58,1.0,0.0023960583,0.9976039566666667
59,0.8,0.21270958159999998,0.7872904336000001
60,0.25,0.72768600465,0.27231398754999997
61,0.75,0.252247957025,0.7477519927
62,0.5,0.418085151075,0.58191485825
63,0.5,0.496820251875,0.503179749625
64,0.5,0.49261526425,0.507384735
65,0.6666666666666666,0.3301494521,0.6698505353333334
66,0.5,0.4995396075,0.500460417125
67,0.75,0.2497078085,0.75029221295
68,0.75,0.24889074105,0.75110926325
69,0.75,0.24965404945,0.75034597125
70,0.75,0.248654175625,0.751345838
71,0.75,0.24974971262499998,0.75025028475
72,1.0,0.007370316225,0.992629675
73,1.0,0.0021677248666666666,0.9978322866666667
74,0.6666666666666666,0.33630214643333334,0.6636978518466666
75,0.3333333333333333,0.6640389638666667,0.3359610248666667
76,0.8,0.20025847342,0.7997415037
77,0.75,0.24871128210000001,0.751288765
78,0.6666666666666666,0.3314282751666667,0.6685717453333333
79,0.6666666666666666,0.3358636393,0.664136362
80,0.5,0.4951597769,0.504840217675
81,0.75,0.357640077225,0.6423599294
82,0.8,0.20202173275999996,0.7979782799999999
83,0.75,0.248570892125,0.75142908
84,0.5,0.50087235465,0.49912763579999997
85,0.5,0.49767275885,0.502327234925
86,0.5,0.49947337855,0.5005266672500001
87,0.5,0.49782067685,0.50217934265
88,0.5,0.49892111407499995,0.5010788748
89,0.6,0.41707495854000004,0.58292506088
90,0.5,0.49473295535,0.50526707475
91,0.25,0.745543299875,0.254456676075
92,0.5,0.4989035183,0.501096516975
93,0.75,0.25146480905,0.748535198275
94,0.6,0.38221359,0.61778640256
95,1.0,0.006302316975,0.993697685
96,0.75,0.283800188325,0.716199815
97,0.5,0.49661359335,0.5033863778
98,0.25,0.723932096025,0.27606789016
99,1.0,0.0024056430499999996,0.9975943575
100,0.6666666666666666,0.3292461474333333,0.6707538616666667
101,0.75,0.247740009725,0.75226001
102,0.5,0.4987884342,0.50121155985
103,0.75,0.25925935985,0.74074062305
104,1.0,0.0030874735500000003,0.9969125
105,0.6666666666666666,0.351421194,0.6485787869333334
106,0.25,0.748452175375,0.251547795525
107,0.3333333333333333,0.6615061255666667,0.3384938733666667
108,0.5,0.4973381563,0.5026618550749999
