doc_num,pred,NEGATIVE,POSITIVE
0,0.6666666666666666,0.3331537082,0.6668462883555555
1,1.0,0.01286038816,0.9871396100000001
2,0.9166666666666666,0.08631706435833335,0.9136829329333334
3,0.8333333333333334,0.1654548213,0.8345451756666667
4,0.9166666666666666,0.08503105713333335,0.9149689384833333
5,1.0,0.00129401695,0.998706005
6,1.0,0.0012913122666666666,0.9987086722222221
7,1.0,0.00131061528,0.9986893739999999
8,0.8571428571428571,0.1419486358,0.8580513652857142
9,0.8888888888888888,0.11134857791111112,0.8886514156666666
10,0.8333333333333334,0.16607753525,0.8339224778333333
11,0.875,0.124301352125,0.875698630875
12,0.875,0.125777169725,0.874222837875
13,0.8888888888888888,0.11207665037777777,0.8879233400222222
14,0.8571428571428571,0.14168739618571427,0.8583126138571429
15,1.0,0.0015086233375,0.9984913737500001
16,0.7272727272727273,0.27211006606363636,0.7278899399727272
17,1.0,0.001254375525,0.998745625
18,0.875,0.1260930863125,0.8739069077875
19,1.0,0.0011256348166666667,0.9988743783333334
20,0.9090909090909091,0.10206871192727274,0.8979313003181818
21,0.9090909090909091,0.09175968722727273,0.9082403221727272
22,0.7777777777777778,0.2230154355,0.7769845765777778
23,1.0,0.0046903036875,0.9953097075
24,0.9,0.10083887575999999,0.8991611343000001
25,0.9,0.10086531759999999,0.89913468331
26,1.0,0.0016148961,0.998385088
27,1.0,0.0013679623800000001,0.9986320360000001
28,0.8888888888888888,0.11212124762222223,0.8878787714444445
29,0.875,0.1258024251,0.87419756875
30,0.8571428571428571,0.12787106124285713,0.8721289428571428
31,0.8333333333333334,0.16661334481666668,0.8333866351666667
32,0.8,0.195351247,0.8046487578900001
33,1.0,0.0013058853727272726,0.9986941181818182
34,0.875,0.12515742605,0.8748425973
35,0.7777777777777778,0.22299687096666668,0.7770031098111111
36,0.8888888888888888,0.1124033085,0.8875966829555556
37,1.0,0.0012504009199999998,0.9987495940000001
38,0.875,0.1270440030625,0.8729559965
39,1.0,0.0012096747,0.9987903233333334
40,1.0,0.00130797425,0.9986920183333333
41,1.0,0.0011801526428571428,0.9988198585714285
42,1.0,0.0013282884833333332,0.998671705
43,0.8888888888888888,0.11219123371111112,0.8878087627888889
44,0.75,0.25039413466666666,0.7496058559583334
45,1.0,0.0014013984333333333,0.9985986183333333
46,0.8888888888888888,0.1101618709888889,0.8898381322222222
47,0.875,0.1262509092875,0.87374908855
48,0.9,0.10441415547999999,0.8955858367999999
49,1.0,0.00140823314,0.99859174
50,1.0,0.0012214861399999998,0.9987785060000001
51,0.8333333333333334,0.16979487393333334,0.8302051417166667
52,0.5,0.49811658994166663,0.5018833993916667
53,1.0,0.002614470209090909,0.9973855218181819
54,0.875,0.1259915822375,0.8740084130625
55,0.7857142857142857,0.2101623984857143,0.7898376039999999
56,0.9,0.13094592177,0.8690540815700001
57,0.8333333333333334,0.16529472218333333,0.8347052791666667
58,0.7,0.2986713996,0.70132861229
59,1.0,0.0014257066444444445,0.99857431
60,0.9,0.10123984712,0.8987601631100001
61,0.7777777777777778,0.22218361085555557,0.7778163815111111
62,0.8571428571428571,0.1442459723857143,0.8557540267142858
63,1.0,0.00116062965,0.9988393783333334
64,0.9090909090909091,0.0916086273909091,0.9083913648363636
65,0.8181818181818182,0.1808940031363636,0.8191060128000001
66,0.7692307692307693,0.23123135722307692,0.7687686558
67,1.0,0.00151816785,0.9984818516666666
68,1.0,0.0015142303750000001,0.99848578375
69,1.0,0.002299751957142857,0.9977002528571429
70,0.8461538461538461,0.15609892769230768,0.8439010820999999
71,0.8888888888888888,0.11114125075555556,0.888858773
72,0.7692307692307693,0.23105242429230768,0.7689475867461538
73,0.8888888888888888,0.0716848565,0.9283151566666668
74,0.9166666666666666,0.1019667653,0.8980332499166667
75,0.8181818181818182,0.18271462122727272,0.8172853667545454
76,1.0,0.002139442875,0.997860565
77,1.0,0.0016637880142857144,0.9983362014285715
78,0.8888888888888888,0.11132965987777779,0.8886703343333333
79,0.7777777777777778,0.22121671967777778,0.7787832816111111
80,0.9166666666666666,0.08410070192500001,0.91589927495
81,0.7777777777777778,0.22232780863333332,0.7776722175444444
82,0.875,0.1245369817875,0.87546300525
83,0.6923076923076923,0.30726014793846157,0.6927398471538461
84,0.8571428571428571,0.14324570661428568,0.8567543000000001
85,0.8181818181818182,0.18183333104545454,0.8181666844818182
86,1.0,0.00263248845,0.99736749875
87,0.9,0.10039489000999999,0.89960510925
88,0.8181818181818182,0.18247093034545456,0.8175290808727272
89,0.8,0.19987877884,0.80012121572
90,1.0,0.0012677529666666667,0.9987322433333333
91,0.9,0.10321829994000001,0.89678167789
92,1.0,0.0030575695625,0.996942415
93,1.0,0.0012926522333333334,0.99870735
94,0.8,0.16410104667999997,0.8358989537399999
95,0.9090909090909091,0.091482939,0.9085170607454546
96,1.0,0.0033715102454545454,0.9966284863636364
97,0.9090909090909091,0.09236540941818182,0.9076345946363635
98,1.0,0.00143525612,0.99856473
99,1.0,0.0012921209333333335,0.9987078733333333
100,0.6923076923076923,0.3088011937846154,0.6911988207384615
101,0.6666666666666666,0.3327557361833334,0.6672442630333334
102,1.0,0.00121926825,0.9987807424999999
103,0.9090909090909091,0.09082782879090909,0.9091721652727273
104,1.0,0.0012333551999999998,0.9987666328571428
105,1.0,0.0012449337,0.998755068
106,0.75,0.2501359279916667,0.749864059
107,1.0,0.0013584693,0.9986415620000001
108,1.0,0.04789273306666667,0.9521072500000001
109,0.8181818181818182,0.17917016057272728,0.8208298486
110,0.9,0.10112344581999999,0.8988765690999999
111,0.75,0.24720975575833334,0.7527902505583333
112,0.8333333333333334,0.16611766206666664,0.8338823491666667
113,1.0,0.00138238575,0.9986175775
114,1.0,0.0018970836833333334,0.99810292
115,0.8823529411764706,0.11818960225294119,0.8818103942941177
116,0.8461538461538461,0.15530378278461537,0.8446962153230769
117,1.0,0.0015107561714285715,0.9984892428571428
