doc_num,pred,NEGATIVE,POSITIVE
0,0.3333333333333333,0.671424633,0.32857538103333334
1,0.6666666666666666,0.33283692363333334,0.6671631057999999
2,0.6666666666666666,0.33778355740000005,0.6622164514
3,0.5,0.49226478365000004,0.507735235
4,0.6666666666666666,0.3444314278666667,0.655568613
5,0.3333333333333333,0.6656825938,0.3343174352666667
6,0.6666666666666666,0.3364540513333334,0.6635459746666666
7,0.3333333333333333,0.665100224,0.3348997683333333
8,0.6666666666666666,0.33192223213333333,0.6680777116666666
9,0.0,0.99617825,0.00382175595
10,0.6666666666666666,0.3321868654666667,0.6678131065
11,0.6666666666666666,0.3322253854666667,0.6677745996666666
12,0.6666666666666666,0.3444314278666667,0.655568613
13,0.3333333333333333,0.6696453463333333,0.33035466333333335
14,0.0,0.9962750300000001,0.0037249963
15,0.3333333333333333,0.6642919547,0.3357080605
16,0.6666666666666666,0.33489858983333337,0.6651013846666667
17,1.0,0.00654488445,0.99345512
18,1.0,0.0022932775,0.9977067333333333
19,0.3333333333333333,0.6651005663333333,0.33489946066666665
20,0.6666666666666666,0.33065321340000003,0.6693467613333333
21,0.3333333333333333,0.6622792728666667,0.3377207164
22,0.3333333333333333,0.6633110601666666,0.3366889466666667
23,1.0,0.01029255485,0.98970744
24,0.5,0.49975249234999997,0.5002475319999999
25,1.0,0.004479295800000001,0.9955206666666667
26,0.3333333333333333,0.6629935434666666,0.33700645933333334
27,0.3333333333333333,0.6654766023333333,0.33452340323333335
28,0.3333333333333333,0.6696453463333333,0.33035466333333335
29,1.0,0.005871972433333333,0.9941280499999999
30,0.3333333333333333,0.6631320935,0.33686791033333335
31,0.3333333333333333,0.665405229,0.33459476366666663
32,0.3333333333333333,0.6644342361333333,0.3355657767
33,0.3333333333333333,0.6637504294666666,0.33624954599999995
34,0.5,0.4950489915,0.5049510085
35,1.0,0.006305105866666667,0.9936949333333334
36,0.5,0.49967238425000005,0.50032760235
37,0.0,0.9946951500000001,0.005304837
38,0.5,0.4996738808,0.5003261273499999
39,0.0,0.99461853,0.005381437
40,0.6666666666666666,0.3315861352,0.6684138303333333
41,0.6666666666666666,0.3315861352,0.6684138303333333
42,0.6666666666666666,0.33351836226666665,0.6664816398000001
43,0.3333333333333333,0.6649387361,0.33506125696666667
44,0.0,0.99193433,0.0080656945
45,0.3333333333333333,0.6637553364,0.336244626
46,0.3333333333333333,0.6643963218666668,0.33560367666666663
47,0.3333333333333333,0.7167431266666666,0.2832568811666667
48,0.6666666666666666,0.33325913986666666,0.6667408746666666
49,0.6666666666666666,0.3325309956333333,0.6674689823333333
50,1.0,0.0022634168666666667,0.9977366033333334
51,0.3333333333333333,0.6704934333333333,0.3295065701
52,0.0,0.9924823366666667,0.0075176491233333335
53,0.0,0.99629231,0.0037076766
54,0.6666666666666666,0.32905997806666665,0.6709399920000001
55,0.3333333333333333,0.6618718993,0.3381280846666666
56,0.6666666666666666,0.34336861123333334,0.6566314046666667
57,0.3333333333333333,0.6796100666666667,0.3203899452666667
58,0.6666666666666666,0.3344503576,0.6655496898166667
59,0.3333333333333333,0.6698005636666666,0.33019941703333333
60,0.5,0.499177063,0.5008229105
61,0.6666666666666666,0.3370823293333333,0.6629176594333334
62,1.0,0.003049461433333333,0.99695052
63,0.75,0.25293347835,0.747066527325
64,0.3333333333333333,0.6612567761,0.33874325136666666
65,0.3333333333333333,0.6612143507333333,0.33878566903333335
66,0.6666666666666666,0.34835132966666665,0.651648691
67,0.3333333333333333,0.6599504112333333,0.340049588
68,0.6666666666666666,0.4210934456666667,0.5789065420999999
69,0.6666666666666666,0.3339530409,0.6660469678
70,0.3333333333333333,0.6630928921333333,0.33690712233333336
71,0.6666666666666666,0.3345600770333333,0.6654399482
72,0.0,0.99302787,0.0069721565
73,0.6666666666666666,0.34440277399999997,0.6555972326666667
74,1.0,0.04827187373333333,0.95172812
75,0.6666666666666666,0.33436077573333334,0.6656391879
76,0.5,0.49745799295,0.5025419695
77,0.6666666666666666,0.3363836335333333,0.6636163669
78,0.0,0.9920935033333333,0.007906519333333334
79,0.3333333333333333,0.6651158863333333,0.3348841321666667
80,1.0,0.0011610240666666668,0.99883895
81,1.0,0.0011937631,0.9988062366666667
82,1.0,0.004892974033333333,0.9951069866666667
83,0.6666666666666666,0.328596186,0.6714038046666667
84,0.3333333333333333,0.6656113435666666,0.33438863243333333
85,0.6666666666666666,0.337366203,0.6626337926666667
86,0.3333333333333333,0.6611592493333333,0.338840735
87,0.3333333333333333,0.6591001848333333,0.34089979220000005
88,0.6666666666666666,0.33104144073333336,0.6689585794999999
89,0.6666666666666666,0.33579012303333333,0.6642098752666666
90,0.0,0.9960626566666666,0.003937356233333334
91,0.3333333333333333,0.6586979743,0.3413020438
92,0.3333333333333333,0.6670344173333334,0.3329656111
93,0.0,0.9855068,0.014493186
94,0.6666666666666666,0.3450989368333333,0.6549010311666666
95,0.6666666666666666,0.3379407610333333,0.6620592774666667
96,1.0,0.026813815933333332,0.9731861866666667
97,1.0,0.012746931533333334,0.9872530433333333
98,0.0,0.9925914,0.0074086477500000004
99,0.3333333333333333,0.6652013795666667,0.3347986122
100,0.3333333333333333,0.6636515188666666,0.33634847296666665
101,0.6666666666666666,0.3383343988333333,0.6616655849333334
102,0.6666666666666666,0.3275340318666667,0.672465978
103,0.6666666666666666,0.3526232487666667,0.6473767870999999
104,0.6666666666666666,0.33702540886666665,0.6629745930000001
105,0.6666666666666666,0.3323236234333334,0.6676764096666666
106,0.6666666666666666,0.3345087236,0.6654913016666667
107,0.6666666666666666,0.3323841149,0.6676158838333333
108,0.3333333333333333,0.665415636,0.3345843457666667
109,0.3333333333333333,0.6646626059666666,0.3353373979666667
110,0.6666666666666666,0.3333172988,0.6666827083333334
111,0.3333333333333333,0.6593549593333333,0.3406450273533333
112,0.6666666666666666,0.3331235697666667,0.6668764254999999
113,0.3333333333333333,0.6668754473333333,0.3331245334333333
114,0.3333333333333333,0.6648466094333333,0.33515336356666664
115,0.6666666666666666,0.33274143863333333,0.6672585670000001
116,0.6666666666666666,0.3329081346,0.6670918541666667
117,0.3333333333333333,0.6617828635333334,0.33821713279999993
118,0.3333333333333333,0.6636085101666667,0.3363914833333333
119,0.0,0.9872972250000001,0.0127027615
120,0.6666666666666666,0.3342134221,0.6657865583333333
121,0.6666666666666666,0.33441018306666664,0.6655898493333333
122,0.6666666666666666,0.3331632877,0.6668367211666667
123,1.0,0.005532618633333333,0.99446742
124,0.5,0.500273163,0.49972683274999996
125,0.0,0.9962611,0.003738884
126,0.5,0.49950942565,0.5004905873500001
127,0.6666666666666666,0.33433907729999995,0.6656609118133333
128,0.6666666666666666,0.33641499783333334,0.6635850184666666
129,0.6666666666666666,0.33269900263333335,0.6673010272000001
130,0.6666666666666666,0.33297523753333336,0.6670247993333334
131,0.5,0.4903868159,0.5096131585
132,0.3333333333333333,0.6628289119333334,0.3371710855
133,0.6666666666666666,0.32254808793333334,0.6774519346666666
134,0.6666666666666666,0.3488044154666667,0.6511956004333334
135,0.3333333333333333,0.66432778,0.3356722289333333
136,0.3333333333333333,0.6652624628333333,0.3347375773666667
137,0.6666666666666666,0.33855021906666666,0.6614497844333332
138,1.0,0.0014445829,0.9985554233333334
139,0.5,0.49903298135,0.50096702525
140,0.6666666666666666,0.337396172,0.6626038543333334
141,0.0,0.99548742,0.00451261435
142,0.0,0.99344047,0.0065595228
143,0.3333333333333333,0.6662306139999999,0.3337693624333333
144,0.6666666666666666,0.49436309100000003,0.5056369626
145,0.5,0.49902609125,0.500973864
146,0.6666666666666666,0.33976710033333335,0.6602329292666667
147,0.3333333333333333,0.6659361862333334,0.3340638141
148,0.0,0.9955899533333333,0.00441003398
149,0.0,0.9918441966666668,0.008155791713333332
150,0.3333333333333333,0.6675398493333334,0.3324601689
151,0.0,0.9951815533333334,0.0048184646
152,0.3333333333333333,0.6610456027333333,0.33895438633333336
153,0.3333333333333333,0.6639958062,0.3360041982
154,0.0,0.9530544000000001,0.046945626
155,1.0,0.007321784,0.9926782
156,0.3333333333333333,0.66572168,0.33427833526666667
157,0.3333333333333333,0.6641774596,0.3358225498533333
