doc_num,pred,NEGATIVE,POSITIVE
0,0.7619047619047619,0.23802245870000002,0.7619775314409525
1,0.84,0.160167352376,0.8398326407560001
2,0.7142857142857143,0.28434715370714286,0.7156528511378571
3,0.9166666666666666,0.08502042974583333,0.9149795603583333
4,0.8333333333333334,0.15753003200833335,0.8424699695833334
5,0.9259259259259259,0.0758082314925926,0.9241917718222221
6,0.875,0.12580665272916666,0.8741933444583333
7,0.8,0.20064615583200002,0.799353848644
8,0.8461538461538461,0.15453008106923075,0.8454699154346154
9,0.8148148148148148,0.18743708916296295,0.8125629117148149
10,0.8461538461538461,0.15453137949999998,0.8454686154346154
11,0.8461538461538461,0.1545318726076923,0.8454681227423078
12,0.8333333333333334,0.15753003200833335,0.8424699695833334
13,0.875,0.12589319062916668,0.8741068032083333
14,0.8148148148148148,0.18744242993703703,0.8125575691222222
15,0.9259259259259259,0.07579204008518518,0.9242079644148148
16,0.8,0.20064767071200001,0.799352332644
17,0.8461538461538461,0.1545342676576923,0.8454657242807693
18,0.8695652173913043,0.1317608311173913,0.8682391788521739
19,0.7931034482758621,0.20771437463448275,0.792285630835862
20,0.8888888888888888,0.11203422653703703,0.8879657771111111
21,0.8888888888888888,0.11216798437407408,0.8878320146703703
22,0.7916666666666666,0.2090165775125,0.7909834296416666
23,0.9629629629629629,0.0387296856962963,0.9612703146666667
24,0.8461538461538461,0.1556584147423077,0.8443415879
25,0.92,0.08169552408,0.9183044808040001
26,0.84,0.16116803136400001,0.838831981296
27,0.8260869565217391,0.1738699721695652,0.826130025726087
28,0.875,0.12589319062916668,0.8741068032083333
29,0.92,0.082205262864,0.9177947408039999
30,0.7916666666666666,0.2089322208875,0.7910677838083333
31,0.8260869565217391,0.17385667150869563,0.8261433283347827
32,0.8636363636363636,0.13838863245454547,0.8616113738636364
33,0.92,0.080289600312,0.919710408176
34,0.8461538461538461,0.15564782375384614,0.8443521745307692
35,0.92,0.08225544706400001,0.917744554404
36,0.8333333333333334,0.1685246482125,0.8314753437500001
37,0.8076923076923077,0.19390199148461537,0.8060980104230768
38,0.8333333333333334,0.1685252450625,0.8314747475
39,0.8076923076923077,0.19394515907692306,0.8060548423461539
40,0.92,0.08027565236399999,0.919724356176
41,0.92,0.08027495913999999,0.919725052176
42,0.8571428571428571,0.1434737089952381,0.8565262954619047
43,0.8,0.200197346144,0.799802655068
44,0.7307692307692307,0.27045763576923076,0.7295423622576924
45,0.92,0.08028468841200001,0.919715320176
46,0.8461538461538461,0.15073702216538462,0.8492629799126923
47,0.7647058823529411,0.2357178990235294,0.7642821023470588
48,0.8333333333333334,0.16729547634444442,0.8327045429277777
49,0.8571428571428571,0.1448729609,0.8551270474428572
50,0.9130434782608695,0.08805204406086957,0.9119479624173913
51,0.8571428571428571,0.1464700404047619,0.8535299689095238
52,0.7272727272727273,0.2736059485681818,0.7263940514499999
53,0.8421052631578947,0.15884419485263157,0.8411558090894736
54,0.8571428571428571,0.14355046903809524,0.856449543447619
55,0.8095238095238095,0.18115482891428572,0.8188451738285714
56,0.8095238095238095,0.17327986887619046,0.8267201368142858
57,0.7777777777777778,0.2221592964611111,0.7778406877722222
58,0.875,0.13619508450625,0.86380490740625
59,0.7857142857142857,0.21389494399285716,0.7861050452714285
60,0.9166666666666666,0.0846699212125,0.915330084635
61,0.8235294117647058,0.17585322348235294,0.8241467910235294
62,0.7777777777777778,0.21140445249444445,0.7885955467222222
63,0.7916666666666666,0.20786213942083334,0.7921378627791666
64,0.8421052631578947,0.15878241399999998,0.8412175703
65,0.8421052631578947,0.15892740104210526,0.8410725850368421
