doc_num,pred,positive,neutral,negative
0,0.3333333333333333,0.4787026033333333,0.3243122,0.19698516000000002
1,0.6666666666666666,0.33526608666666674,0.25120412333333336,0.41352975
2,0.6666666666666666,0.3311757966666667,0.21340056,0.45542365333333334
3,1.0,0.456280725,0.15325302000000002,0.39046624500000005
4,1.3333333333333333,0.27784012666666663,0.23290165333333332,0.4892582566666666
5,1.6666666666666667,0.25903071,0.26141910333333335,0.4795501933333333
6,0.3333333333333333,0.5432708666666667,0.2978694933333333,0.15885962333333334
7,0.6666666666666666,0.5353337433333333,0.19732694666666664,0.26733928
8,0.6666666666666666,0.47984542,0.2225666433333333,0.29758795
9,0.6666666666666666,0.4867979666666667,0.20726374666666667,0.3059383133333333
10,1.0,0.56414595,0.17518775,0.260666275
11,0.6666666666666666,0.4823321866666667,0.22196287666666667,0.29570495
12,1.3333333333333333,0.27784012666666663,0.23290165333333332,0.4892582566666666
13,0.3333333333333333,0.5429096033333334,0.29906509000000003,0.15802528666666668
14,0.6666666666666666,0.48610003333333335,0.2069811,0.30691889
15,1.6666666666666667,0.26189633333333334,0.26242799,0.47567567
16,0.6666666666666666,0.5351325,0.19914190333333334,0.2657255866666667
17,0.6666666666666666,0.4827129866666667,0.22071113666666667,0.29657589333333334
18,0.6666666666666666,0.379052978,0.20215260999999998,0.4187944266666667
19,0.6666666666666666,0.6446303,0.16997112,0.18539855000000002
20,1.0,0.538529815,0.175410165,0.286060033
21,0.6666666666666666,0.32797113666666666,0.24052789666666666,0.43150097666666665
22,0.6666666666666666,0.41001306333333337,0.26225427333333334,0.32773269
23,0.3333333333333333,0.33955482333333337,0.31925213,0.3411930433333333
24,1.0,0.29284023,0.29349887999999996,0.41366087333333335
25,1.0,0.47076682999999997,0.151954742,0.3772784
26,0.0,0.6661218866666666,0.17633266333333333,0.15754539666666667
27,0.6666666666666666,0.4859643166666667,0.22554080333333335,0.2884948866666667
28,0.3333333333333333,0.5429096033333334,0.29906509000000003,0.15802528666666668
29,1.0,0.47076682999999997,0.151954742,0.3772784
30,0.6666666666666666,0.40753901333333337,0.26335701666666667,0.32910396666666664
31,0.6666666666666666,0.5126410766666667,0.22470742,0.26265148
32,0.6666666666666666,0.3326038866666667,0.28353640666666663,0.3838597133333333
33,1.3333333333333333,0.47970025000000005,0.17390434,0.346395372
34,1.0,0.29202062666666667,0.29375541,0.4142239466666666
35,1.0,0.47076682999999997,0.151954742,0.3772784
36,1.3333333333333333,0.43581136333333337,0.16208873333333332,0.4020999
37,2.0,0.29135992,0.22018863500000002,0.48845147499999997
38,1.3333333333333333,0.43581136333333337,0.16208873333333332,0.4020999
39,2.0,0.29135992,0.22018863500000002,0.48845147499999997
40,1.3333333333333333,0.48085237666666664,0.17157915666666668,0.34756844866666664
41,1.3333333333333333,0.4829956,0.17208239,0.34492200533333334
42,0.6666666666666666,0.3866166833333333,0.23546644333333333,0.37791687666666657
43,0.6666666666666666,0.4763646666666667,0.24336358,0.28027173666666666
44,0.6666666666666666,0.5176084533333333,0.21188977,0.27050177866666664
45,1.3333333333333333,0.47822761666666663,0.17274678666666665,0.349025572
46,0.6666666666666666,0.38084920333333333,0.25719525666666665,0.3619555333333333
47,0.6666666666666666,0.48610551333333335,0.24412455666666666,0.26976993666666665
48,0.6666666666666666,0.33183996666666665,0.23518896666666667,0.43297104999999997
49,2.0,0.31548968,0.223190975,0.46131932999999997
50,0.6666666666666666,0.47475468,0.23686263333333335,0.28838267666666667
51,1.3333333333333333,0.24409859666666667,0.18886240333333335,0.5670389966666667
52,1.3333333333333333,0.34101023333333336,0.21355370333333332,0.44543606666666663
53,0.0,0.5808386900000001,0.17002317333333336,0.24913811
54,0.0,0.421190215,0.29128580000000004,0.287524
55,0.0,0.46978314,0.26506720500000003,0.265149645
56,0.0,0.5164985333333334,0.25441173,0.22908975666666664
57,1.0,0.321425335,0.27156858,0.40700607499999997
58,0.6666666666666666,0.5009809433333333,0.19125113666666668,0.30776791333333336
