doc_num,pred,positive,neutral,negative
0,0.3333333333333333,0.40473409666666665,0.35639834,0.23886756
1,1.0,0.49622104,0.16178740000000003,0.34199155000000003
2,0.0,0.471175625,0.23307274,0.295751635
3,1.0,0.429484565,0.239566765,0.33094872
4,0.0,0.49683204,0.23229772666666668,0.27087022
5,1.0,0.347335865,0.210341475,0.44232264000000004
6,0.3333333333333333,0.4871010466666667,0.3168967466666667,0.19600217666666667
7,2.0,0.29660744,0.17123978499999998,0.5321527699999999
8,1.0,0.49173525,0.180794155,0.32747059500000003
9,0.0,0.502312255,0.21392508500000001,0.28376263
10,0.0,0.47253232999999994,0.257344635,0.270123075
11,0.6666666666666666,0.5621680133333333,0.18922704,0.2486049733333333
12,1.3333333333333333,0.3566615333333334,0.2114792533333333,0.43185919333333334
13,0.0,0.56136221,0.20844935,0.23018846
14,1.0,0.46428914499999996,0.227457975,0.308252855
15,1.0,0.28332973,0.260771335,0.45589891
16,0.0,0.470382265,0.227897185,0.3017206
17,0.6666666666666666,0.5048864166666667,0.24761572333333334,0.24749783333333333
18,1.0,0.398714445,0.221475665,0.37980989
19,2.0,0.21150215,0.2013865,0.58711138
20,1.0,0.46178698500000004,0.22921319,0.30899983
21,0.0,0.5521194866666667,0.21922100666666666,0.22865950133333332
22,0.6666666666666666,0.4232818866666667,0.20890505333333334,0.3678130966666666
23,1.0,0.439424665,0.259095125,0.30148026
24,1.0,0.48857317,0.191694765,0.31973202
25,1.0,0.487471435,0.17908139,0.333447192
26,2.0,0.30838754,0.21067661499999998,0.480935845
27,0.0,0.49923307666666666,0.25801056,0.24275639666666668
28,0.0,0.597489975,0.225950435,0.17655955499999998
29,1.0,0.438253815,0.23374564999999997,0.3280006
30,2.0,0.20720855999999999,0.16641689999999998,0.6263745700000001
31,0.0,0.55363315,0.21491735500000003,0.231449495
32,1.0,0.409285305,0.24769145,0.343023205
33,1.0,0.363805045,0.19353049,0.44266447
34,1.0,0.47446759,0.14683265,0.37869972500000004
35,1.0,0.48390572499999995,0.167925715,0.348168597
36,0.6666666666666666,0.4868076833333334,0.21544409666666667,0.29774820333333335
37,0.0,0.5177279349999999,0.20989216,0.27237986000000003
38,1.0,0.42447861,0.23409225,0.34142915
39,1.0,0.387765885,0.23088219,0.381351945
40,1.0,0.46051367499999996,0.17534951999999998,0.364136825
41,1.0,0.3304548,0.196304285,0.47324088
42,0.0,0.50897287,0.23759505666666667,0.25343207333333334
43,1.3333333333333333,0.38031477999999996,0.22241610666666667,0.3972691066666667
44,0.6666666666666666,0.50722575,0.21881768999999998,0.2739565486666667
45,0.0,0.57834731,0.155864535,0.265788132
46,1.0,0.28326123999999997,0.142260045,0.574478725
47,1.3333333333333333,0.45866195333333337,0.18917287333333332,0.35216515
48,0.0,0.54722801,0.243047045,0.209724915
49,2.0,0.25207759,0.208120825,0.53980155
50,0.6666666666666666,0.42869330666666666,0.23205647,0.3392501833333333
51,2.0,0.24001735,0.21145330499999998,0.548529355
52,1.0,0.31909767,0.157550565,0.523351795
53,0.6666666666666666,0.41838026333333334,0.24993621,0.33168355
54,1.0,0.27745807,0.202969425,0.5195725099999999
55,2.0,0.286869205,0.221575665,0.491555125
56,1.0,0.229150077,0.1813328025,0.58951713
57,2.0,0.20319161,0.160126245,0.63668218
58,0.6666666666666666,0.4352834466666667,0.17992725666666667,0.3847893133333333
59,1.0,0.49212832000000006,0.18167706,0.326194575
60,1.0,0.5605146,0.188553525,0.25093187250000004
61,1.0,0.34452548,0.208182485,0.44729206
62,0.6666666666666666,0.4702846166666667,0.19676937000000003,0.33294600333333335
63,2.0,0.233660345,0.198439525,0.56790015
64,2.0,0.25983633,0.185192825,0.55497085
65,1.0,0.48312638500000005,0.230150005,0.28672365
66,2.0,0.31763631000000003,0.220790165,0.46157351999999996
67,1.0,0.50298122,0.17103775,0.32598098999999997
68,1.3333333333333333,0.3705872266666667,0.18948452200000002,0.4399282933333333
69,0.6666666666666666,0.34134056333333335,0.21466827,0.44399115333333333
70,2.0,0.286971895,0.17268946000000002,0.54033865
71,0.6666666666666666,0.4693621066666667,0.24559181666666666,0.28504607666666665
72,2.0,0.35735817999999997,0.23623080999999999,0.406411005
73,0.0,0.55381502,0.24502321999999999,0.20116171
74,2.0,0.22988697,0.16256555,0.607547485
75,1.0,0.45709862,0.1729409,0.369960465
76,0.0,0.61236015,0.128656985,0.25898286
77,1.0,0.49484972,0.10738343,0.397766865
78,2.0,0.23283330000000002,0.155071107,0.61209559
79,2.0,0.30594933,0.19054396499999998,0.503506685
80,0.0,0.6374501,0.234099585,0.1284503375
81,1.0,0.3783458,0.28704292,0.334611295
82,0.0,0.47472094,0.264558785,0.26072026
83,0.0,0.62401025,0.23060643,0.14538331799999998
84,0.6666666666666666,0.5076174466666666,0.24336410333333333,0.24901843333333332
85,1.0,0.56115293,0.19217006,0.246677022
86,1.0,0.51333231,0.196665875,0.290001815
87,0.0,0.48329584333333336,0.26231196333333334,0.2543921866666667
88,1.0,0.51612185,0.201147155,0.28273103499999996
89,1.0,0.55500668,0.19434215,0.25065114
90,1.0,0.34243060000000003,0.22827022,0.42929923000000003
91,0.0,0.52608725,0.21683074,0.25708203
92,0.0,0.5205671966666666,0.21614024666666665,0.2632925483333333
93,1.0,0.41380177500000004,0.21892059,0.3672776
94,0.0,0.4992715333333333,0.24717747666666665,0.2535509833333333
95,1.0,0.458037875,0.226733015,0.31522913
96,1.0,0.54102977,0.22980533,0.22916493
97,0.0,0.4752707766666666,0.31451973666666666,0.2102094933333333
98,1.0,0.45536197999999994,0.262368905,0.282269105
99,1.0,0.479060755,0.254366425,0.26657278
100,0.6666666666666666,0.4768308133333334,0.24291372666666666,0.28025545
101,2.0,0.28735296,0.23864869,0.47399835
102,2.0,0.31709049499999997,0.28206723,0.40084229
103,1.0,0.289454845,0.244090975,0.46645424999999996
104,0.0,0.53411292,0.18480815,0.281078895
105,0.6666666666666666,0.50337937,0.19309315000000002,0.30352747666666663
106,1.0,0.428582585,0.08786538499999999,0.483552
107,1.0,0.47636434000000005,0.15869468,0.364940985
108,2.0,0.23615883,0.110214965,0.65362613
109,2.0,0.24631830500000002,0.153161405,0.60052025
110,0.6666666666666666,0.5220097300000001,0.22664732666666665,0.25134296333333334
111,1.0,0.39331346,0.180421065,0.42626549
112,1.0,0.332931415,0.17801781,0.48905076000000003
113,2.0,0.358035415,0.23876365,0.40320094
114,0.0,0.46375192499999995,0.22283463,0.31341339
115,0.0,0.510742305,0.232886035,0.25637165
116,1.0,0.409017445,0.17086341,0.42011912
117,1.5,0.34110167,0.34424969,0.314648685
118,1.0,0.51961872,0.1804348,0.299946475
119,0.6666666666666666,0.49208319,0.19869509666666665,0.30922171666666665
120,1.0,0.44840181,0.19520041,0.356397775
121,2.0,0.26350075,0.19070055,0.54579866
122,1.0,0.539330685,0.18979184500000001,0.270877425
123,0.6666666666666666,0.4455640166666666,0.27402463,0.2804113266666667
124,1.0,0.35161395500000003,0.22006182,0.42832417
125,1.0,0.343357205,0.23110972000000002,0.42553304999999997
126,0.6666666666666666,0.6429383366666667,0.150090265,0.20697138866666667
127,1.0,0.521629055,0.15451088,0.3238600965
128,0.6666666666666666,0.5095807733333334,0.2104921266666667,0.27992711666666664
129,0.3333333333333333,0.40984287,0.34010651333333336,0.2500506433333333
130,0.3333333333333333,0.49513429000000003,0.3098406,0.19502510333333334
131,1.0,0.4335575,0.20385415499999998,0.362588375
132,0.6666666666666666,0.44894228333333336,0.18539605,0.36566168000000004
133,2.0,0.34116403,0.194461685,0.46437423499999997
134,1.3333333333333333,0.25339168333333334,0.15020015466666667,0.59640814
135,2.0,0.203348115,0.189549075,0.6071028
136,1.0,0.3683132,0.245982305,0.385704545
137,0.0,0.46636895,0.24002448999999998,0.29360653000000003
138,0.3333333333333333,0.4750772333333333,0.3523888533333333,0.17253393333333333
