doc_num,pred,positive,neutral,negative
0,0.4444444444444444,0.6038596166666667,0.1604011962222222,0.23573919866666668
1,0.4,0.701906614,0.116243223,0.18185014179999998
2,0.3333333333333333,0.5370012075,0.17516946833333336,0.287829325
3,0.3333333333333333,0.5785460833333333,0.14534607133333333,0.2761078258333333
4,0.3333333333333333,0.6631276133333334,0.16161754333333334,0.17525486041666669
5,0.0,0.7412431883333334,0.14620679833333333,0.11255000483333333
6,0.0,0.7106044966666667,0.14375886066666665,0.14563665155555555
7,0.0,0.7115949500000001,0.119993046,0.168411994
8,0.2857142857142857,0.6855098871428572,0.146928918,0.16756116142857141
9,0.4444444444444444,0.5672145922222221,0.16448398666666664,0.2683014006666667
10,0.3333333333333333,0.5721342216666666,0.18336320833333333,0.244502582
11,0.25,0.67219290875,0.1572612075,0.1705459
12,0.0,0.63285270375,0.166671808625,0.20047550150000001
13,0.2222222222222222,0.65114624,0.15430340266666664,0.19455034333333332
14,0.5714285714285714,0.5323773471428571,0.15545482857142856,0.31216782142857147
15,0.0,0.7060027175,0.17041185325,0.12358545724999999
16,0.9090909090909091,0.5171565854545455,0.18305086181818184,0.29979254236363634
17,0.0,0.728167075,0.1105647325,0.1612682025
18,0.25,0.5561925974999999,0.18231317,0.261494234375
19,0.0,0.7481268966666667,0.12473953766666666,0.127133539
20,0.36363636363636365,0.6562301072727273,0.15415352454545456,0.1896163790909091
21,0.0,0.7698121727272728,0.11787657854545454,0.1123112569090909
22,0.6666666666666666,0.5297022022222222,0.184980955,0.2853168488888889
23,0.25,0.6601178175,0.15538926425,0.18449291925
24,0.4,0.627047365,0.162023598,0.21092905420000002
25,0.4,0.615859274,0.133618974,0.250521774
26,0.4,0.745995804,0.11814298640000001,0.1358611754
27,0.4,0.6631718660000001,0.1645684932,0.17225961
28,0.2222222222222222,0.6691455233333333,0.1512208868888889,0.17963358444444444
29,0.25,0.58711272625,0.1470718775,0.2658153945
30,0.2857142857142857,0.7008158942857143,0.13559444142857144,0.16358964485714284
31,0.3333333333333333,0.6162581433333333,0.18088118500000003,0.20286067900000002
32,0.6,0.544909926,0.175590906,0.27949916799999996
33,0.0,0.7096200254545454,0.14335391863636363,0.14702604336363637
34,0.25,0.763767345,0.09010805625,0.14612460825
35,0.4444444444444444,0.5624808755555555,0.14938443711111113,0.28813468611111115
36,0.2222222222222222,0.6351202388888889,0.16688279777777776,0.1979969538888889
37,0.0,0.701402178,0.138263371,0.160334471
38,0.75,0.497219465,0.17356788875,0.32921263624999997
39,0.0,0.7745122083333333,0.125217212,0.10027057283333334
40,0.0,0.685553255,0.16805635249999998,0.14639038166666665
41,0.0,0.7337598685714285,0.12511118314285713,0.14112893914285712
42,0.0,0.7296896199999999,0.13757749716666667,0.13273290833333332
43,0.4444444444444444,0.6174724033333333,0.15961435955555556,0.222913216
44,0.16666666666666666,0.6305374966666667,0.12924778983333332,0.24021471566666666
45,0.0,0.7271256183333333,0.15760292166666667,0.11527144766666668
46,0.2222222222222222,0.6998704122222222,0.13706940855555558,0.16306020377777777
47,0.5,0.58797698,0.14335754075,0.26866549687499997
48,0.8,0.47147489499999995,0.21720920700000002,0.31131590499999995
49,0.0,0.6929804500000001,0.14275823,0.164261324
50,0.0,0.74486969,0.14054777000000002,0.11458253699999998
51,0.6666666666666666,0.5211114166666667,0.17718622833333333,0.30170233566666665
52,1.0,0.49430208249999996,0.13144580575,0.3742521125
53,0.36363636363636365,0.5943230854545454,0.15871827727272728,0.24695865863636363
54,0.75,0.52571513125,0.1617967505,0.3124881275
55,0.14285714285714285,0.633098665,0.18392052121428573,0.18298081414285713
56,0.2,0.633715418,0.15510415439999997,0.2111804259
57,0.3333333333333333,0.5081701175000001,0.17771339333333333,0.3141164979166667
58,0.2,0.671754491,0.1307875628,0.1974579372
59,0.2222222222222222,0.6217627433333334,0.131667272,0.2465699606666667
60,0.4,0.692339017,0.131662855,0.1759981333
61,0.6666666666666666,0.5277738944444444,0.16425879655555556,0.307967334
62,0.5714285714285714,0.5887135800000001,0.1678354342857143,0.2434509702857143
63,0.0,0.7179272433333334,0.13352374216666665,0.14854904
64,0.18181818181818182,0.7509992345454546,0.1119162609090909,0.13708450336363637
65,0.36363636363636365,0.6885650572727273,0.1384295947272727,0.1730053430909091
66,0.46153846153846156,0.5580476084615384,0.17990883923076922,0.2620435646153846
67,0.0,0.66288295,0.161922045,0.17519501933333334
68,0.25,0.62245406375,0.15206125875,0.22548467
69,0.5714285714285714,0.5777574157142856,0.18807518857142855,0.23416740042857143
70,0.3076923076923077,0.6388652123076923,0.15736878723076925,0.203766005
71,0.0,0.6261012511111111,0.16904087777777776,0.2048578577777778
72,0.0,0.5807298253846154,0.204521035,0.21474914115384613
73,0.0,0.6817530533333334,0.16062135555555557,0.15762561177777779
74,0.3333333333333333,0.6484846816666666,0.133633758,0.21788153958333334
75,0.18181818181818182,0.6209519518181819,0.16005410854545454,0.21899395154545456
76,0.5,0.52696063875,0.19625669625,0.276782671875
77,0.2857142857142857,0.5741065557142857,0.19210507714285716,0.23378838385714285
78,0.2222222222222222,0.6475116655555556,0.13905133,0.21343701733333334
79,0.4444444444444444,0.6421802122222222,0.14011626777777778,0.21770351977777777
80,0.5,0.5992501625000001,0.17559320716666668,0.22515662033333336
81,0.2222222222222222,0.57356177,0.17422342666666665,0.2522148111111111
82,0.25,0.52650065,0.165103716125,0.30839564375
83,0.3076923076923077,0.6552252492307692,0.16856728861538464,0.1762074593846154
84,0.2857142857142857,0.6199646185714285,0.17361489257142856,0.206420479
85,0.18181818181818182,0.7293512436363637,0.11060519163636363,0.1600435582727273
86,0.25,0.6049446887500001,0.155410857875,0.2396444795
87,0.0,0.624444038,0.197386511,0.17816943970000002
88,0.18181818181818182,0.6011226427272728,0.16289371,0.23598364818181816
89,0.4,0.6265431180000001,0.1388268024,0.23463007879999997
90,0.0,0.7951691833333333,0.10768252500000002,0.09714827233333334
91,0.2,0.660147599,0.1419157747,0.1979366559
92,0.25,0.6514245675,0.15777938949999998,0.190796043
93,0.0,0.6571876200000001,0.13453685133333335,0.20827552666666668
94,0.0,0.667743546,0.1623991534,0.169857274
95,0.18181818181818182,0.754609700909091,0.1199715830909091,0.12541872472727272
96,0.36363636363636365,0.5862623390909091,0.18718434036363635,0.2265533198181818
97,0.0,0.6956316245454546,0.1596526,0.14471576981818182
98,0.0,0.71737377,0.166034381,0.116591852
99,0.3333333333333333,0.6128116016666666,0.17090073333333333,0.2162876655
100,0.3076923076923077,0.6365015923076923,0.1552069483846154,0.20829147161538458
101,0.16666666666666666,0.6162557633333333,0.16424794458333333,0.21949628291666667
102,0.0,0.70925005,0.1079222225,0.18282770375
103,0.18181818181818182,0.7077337245454545,0.14722242763636365,0.14504385181818183
104,0.0,0.6922858085714285,0.1419876417142857,0.16572655
105,0.4,0.617989912,0.1304613292,0.251548766
106,0.6666666666666666,0.5160625003333333,0.151693483,0.33224402841666667
107,0.0,0.644248902,0.165883166,0.18986797119999999
108,0.6666666666666666,0.5510241916666666,0.19390614566666667,0.2550696553333333
109,0.18181818181818182,0.6475888263636363,0.17074868818181818,0.1816624929090909
110,0.0,0.6423155269999999,0.176182038,0.1815024458
111,0.3333333333333333,0.685041455,0.1497986075,0.16515991820833334
112,0.3333333333333333,0.6567269066666667,0.13460827333333333,0.20866484700000001
113,0.5,0.544012395,0.1371188775,0.31886873
114,0.5,0.57139846,0.16835276375,0.26024876125
115,0.23529411764705882,0.6950716052941177,0.14283763270588234,0.1620907781764706
116,0.46153846153846156,0.4906322538461539,0.19995377846153847,0.30941394746153844
117,0.2857142857142857,0.5739073828571428,0.1894578662857143,0.23663476957142857
118,0.2857142857142857,0.59177329,0.17762707514285717,0.23059963228571428
119,0.2857142857142857,0.6197795214285714,0.16530244928571428,0.21491803457142858
