doc_num,pred,positive,neutral,negative
0,0.0,0.39251417,0.24509308,0.36239272
1,1.0,0.276959705,0.23364443499999998,0.48939583999999997
2,0.6666666666666666,0.32458301666666667,0.2248478233333333,0.45056918999999995
3,0.0,0.48321284500000006,0.24002966,0.27675751000000004
4,1.0,0.26865633,0.22128899999999999,0.51005465
5,1.0,0.34398792,0.22446745,0.43154461499999996
6,0.0,0.4277525,0.25665071500000003,0.315596835
7,1.0,0.35083978,0.25101363,0.39814657
8,0.0,0.48427179500000006,0.226876745,0.28885144
9,0.0,0.42019815,0.247079415,0.33272241
10,0.0,0.49090007999999996,0.22482140499999997,0.28427847
11,0.0,0.48853733,0.22603886499999998,0.285423755
12,1.0,0.26865633,0.22128899999999999,0.51005465
13,0.0,0.412497715,0.26143613,0.32606615
14,0.0,0.45828809,0.235931575,0.30578032499999996
15,1.0,0.36216307000000003,0.23886032499999998,0.39897658999999996
16,1.0,0.35083978,0.25101363,0.39814657
17,1.0,0.4553375,0.21896045,0.325702055
18,0.6666666666666666,0.38248656333333336,0.20418877333333332,0.41332465
19,1.0,0.33427112,0.25805099,0.40767791
20,0.0,0.39941293499999997,0.257029085,0.343558015
21,1.0,0.35433386,0.2660275,0.37963861
22,1.0,0.319671915,0.251740955,0.42858714
23,0.0,0.39901602,0.2116826,0.3893014
24,1.0,0.30636219,0.21962414000000002,0.47401366999999994
25,1.0,0.2560309,0.208260773,0.5357083149999999
26,0.0,0.51410958,0.25897358000000004,0.22691686
27,1.0,0.437115975,0.232388995,0.33049503
28,0.0,0.412497715,0.26143613,0.32606615
29,1.0,0.25668462,0.20158439,0.541731
30,1.0,0.31714991,0.25199834,0.43085178999999996
31,1.3333333333333333,0.40513325333333333,0.25100676666666666,0.3438599633333333
32,2.0,0.24284123,0.24180913,0.5153496
33,1.0,0.42575514999999997,0.27806023999999996,0.29618458
34,1.0,0.30636219,0.21962414000000002,0.47401366999999994
35,1.0,0.25739937,0.20213427499999997,0.5404663599999999
36,1.0,0.35409377,0.24227015000000002,0.40363609999999994
37,1.3333333333333333,0.33825935333333335,0.19609045,0.4656501766666666
38,1.0,0.354315575,0.24266390999999998,0.40302053
39,1.3333333333333333,0.33940528,0.19556410999999999,0.4650305866666667
40,1.0,0.261944295,0.202817905,0.535237775
41,1.0,0.28536343,0.2121109,0.50252565
42,0.0,0.44477614499999996,0.27073448499999997,0.28448937
43,1.0,0.36402127500000003,0.25200310000000004,0.38397561
44,1.0,0.31544839,0.25829039,0.42626124
45,1.0,0.42217956999999995,0.27759199999999995,0.30022841
46,1.0,0.35958882000000003,0.25090297,0.389508205
47,1.0,0.32432313,0.26315186,0.412524995
48,1.0,0.421338785,0.2437505,0.33491068
49,1.3333333333333333,0.34430083000000006,0.22792106999999998,0.42777810666666666
50,1.0,0.424871435,0.282319305,0.29280925
51,1.3333333333333333,0.3617034433333333,0.23733036333333332,0.4009661666666666
52,1.0,0.32494508,0.25119344,0.42386146999999996
53,1.0,0.416835385,0.23103782499999997,0.352126785
54,0.5,0.3879938,0.312447415,0.299558825
55,1.0,0.28533747,0.24482510999999998,0.469837415
56,0.6666666666666666,0.46730148,0.25643224000000003,0.2762662866666667
57,0.6666666666666666,0.36227761999999997,0.27155715,0.36616523
58,1.3333333333333333,0.32094638666666664,0.26412176,0.4149318366666666
59,1.0,0.330679135,0.268428565,0.40089234
60,1.0,0.42399908,0.27628794,0.29971298
61,1.0,0.269814675,0.21477377,0.515411535
62,0.6666666666666666,0.39442222,0.29612606999999996,0.30945171666666665
63,1.0,0.30305399,0.2511854,0.44576060500000003
64,1.0,0.25149773999999997,0.230844095,0.517658175
65,1.0,0.25184038,0.229034235,0.51912534
66,1.3333333333333333,0.35045943333333335,0.25514333,0.3943972633333333
67,1.0,0.31734435,0.24586373,0.4367919
68,0.6666666666666666,0.36493685666666664,0.2571081733333333,0.37795498666666666
69,1.0,0.390590045,0.256965705,0.35244423999999996
70,1.0,0.308601815,0.23823215000000003,0.45316602500000003
71,2.0,0.29808722,0.200165235,0.50174756
72,1.0,0.346947085,0.250824145,0.402228775
73,0.0,0.44787421000000005,0.24470288499999998,0.307422865
74,1.0,0.36754739000000003,0.1851803,0.44727227999999997
75,1.3333333333333333,0.49660861333333334,0.18849711,0.31489426666666664
76,1.0,0.45473813500000004,0.15630950500000002,0.38895237000000005
77,1.3333333333333333,0.4938458766666667,0.18703568,0.31911844333333333
